,dateP,Location,confirmed cases,recoved cases,death cases,,DateP
374,86,-33.8688 151.2093,932.04083,32.19789,5.3454304,,17-04-2020
375,87,-33.8688 151.2093,965.6627,34.506435,5.4673724,,18-04-2020
376,88,-33.8688 151.2093,996.74634,36.81499,5.589311,,19-04-2020
377,89,-33.8688 151.2093,1026.731,39.12358,5.711251,,20-04-2020
378,90,-33.8688 151.2093,1056.7155,41.94022,5.8331923,,21-04-2020
379,91,-33.8688 151.2093,1086.7003,44.87307,5.9551325,,22-04-2020
380,92,-33.8688 151.2093,1116.6847,47.805904,6.0770717,,23-04-2020
381,93,-33.8688 151.2093,1146.6696,50.738674,6.1990128,,24-04-2020
382,94,-33.8688 151.2093,1176.6542,53.671516,6.320954,,25-04-2020
383,95,-33.8688 151.2093,1206.6388,56.604317,6.4428935,,26-04-2020
384,96,-33.8688 151.2093,1236.6233,59.819588,6.5648346,,27-04-2020
385,97,-33.8688 151.2093,1266.608,63.455517,6.6867766,,28-04-2020
386,98,-33.8688 151.2093,1296.5927,67.0914,6.8087173,,29-04-2020
387,99,-33.8688 151.2093,1326.5773,70.72739,6.9306574,,30-04-2020
388,100,-33.8688 151.2093,1355.3512,74.36328,7.0526,,01-05-2020
389,101,-33.8688 151.2093,1381.2445,77.99916,7.174538,,02-05-2020
390,102,-33.8688 151.2093,1407.1378,81.63516,7.296478,,03-05-2020
391,103,-33.8688 151.2093,1433.0309,85.27103,7.4184194,,04-05-2020
392,104,-33.8688 151.2093,1458.9242,88.90699,7.5403595,,05-05-2020
393,105,-33.8688 151.2093,1484.8175,92.54289,7.6623,,06-05-2020
394,106,-33.8688 151.2093,1510.7106,96.17887,7.7842407,,07-05-2020
395,107,-33.8688 151.2093,1535.9578,99.814804,7.90618,,08-05-2020
396,108,-33.8688 151.2093,1559.4236,103.45071,8.02812,,09-05-2020
397,109,-33.8688 151.2093,1582.8896,107.08658,8.1500635,,10-05-2020
398,110,-33.8688 151.2093,1606.3555,110.7225,8.272001,,11-05-2020
399,111,-33.8688 151.2093,1629.8214,114.35841,8.393942,,12-05-2020
400,112,-33.8688 151.2093,1653.2874,118.337326,8.515884,,13-05-2020
401,113,-33.8688 151.2093,1676.8868,122.64361,8.637821,,14-05-2020
402,114,-33.8688 151.2093,1701.0444,126.9498,8.759764,,15-05-2020
403,115,-33.8688 151.2093,1725.2017,131.25604,8.881703,,16-05-2020
404,116,-33.8688 151.2093,1749.359,135.56212,9.003644,,17-05-2020
405,117,-33.8688 151.2093,1773.5165,139.86827,9.125586,,18-05-2020
406,60,-37.8136 144.9631,92.31157,10.110198,0.000144468,,22-03-2020
407,61,-37.8136 144.9631,101.260025,10.8977585,0.000144468,,23-03-2020
408,62,-37.8136 144.9631,110.28133,11.6853075,0.000144468,,24-03-2020
409,63,-37.8136 144.9631,119.364395,12.472867,0.000144468,,25-03-2020
410,64,-37.8136 144.9631,128.44754,13.622002,0.000144468,,26-03-2020
411,65,-37.8136 144.9631,137.53065,15.164056,0.000144468,,27-03-2020
412,66,-37.8136 144.9631,155.14714,16.845453,0.000144468,,28-03-2020
413,67,-37.8136 144.9631,175.80647,19.154045,0.000144468,,29-03-2020
414,68,-37.8136 144.9631,195.26033,21.462572,0.000144468,,30-03-2020
415,69,-37.8136 144.9631,214.71417,23.771109,0.000144468,,31-03-2020
416,70,-37.8136 144.9631,234.16798,26.079618,0.000144468,,01-04-2020
417,71,-37.8136 144.9631,253.6219,28.388159,0.000144468,,02-04-2020
418,72,-37.8136 144.9631,273.0757,30.69671,0.000144468,,03-04-2020
419,73,-37.8136 144.9631,292.5296,33.00524,0.000144468,,04-04-2020
420,74,-37.8136 144.9631,310.40494,35.313797,0.000144468,,05-04-2020
421,75,-37.8136 144.9631,328.42,37.622326,0.000144468,,06-04-2020
422,76,-37.8136 144.9631,346.45065,39.930885,0.000144468,,07-04-2020
423,77,-37.8136 144.9631,364.4813,42.239464,0.07599363,,08-04-2020
424,78,-37.8136 144.9631,382.51205,44.54797,0.18538286,,09-04-2020
425,79,-37.8136 144.9631,400.67377,46.856525,0.2933532,,10-04-2020
426,80,-37.8136 144.9631,419.99094,49.165104,0.4013227,,11-04-2020
427,81,-37.8136 144.9631,439.3082,51.764328,0.509292,,12-04-2020
428,82,-37.8136 144.9631,458.6254,54.69718,0.6175705,,13-04-2020
429,83,-37.8136 144.9631,477.94272,57.62989,0.72678643,,14-04-2020
430,84,-37.8136 144.9631,497.25992,60.562702,0.8360021,,15-04-2020
431,85,-37.8136 144.9631,516.5771,63.919884,0.94521755,,16-04-2020
432,86,-37.8136 144.9631,535.8945,67.555756,1.0544336,,17-04-2020
433,87,-37.8136 144.9631,555.73303,71.19175,1.1636499,,18-04-2020
434,88,-37.8136 144.9631,580.24286,74.85648,1.272867,,19-04-2020
435,89,-37.8136 144.9631,604.9967,78.52356,1.3820807,,20-04-2020
436,90,-37.8136 144.9631,627.6184,82.19061,1.4912976,,21-04-2020
437,91,-37.8136 144.9631,650.24,85.85765,1.6005144,,22-04-2020
438,92,-37.8136 144.9631,672.86145,89.524826,1.7097294,,23-04-2020
439,93,-37.8136 144.9631,695.48303,93.19186,1.818946,,24-04-2020
440,94,-37.8136 144.9631,718.1046,96.85888,1.9299902,,25-04-2020
441,95,-37.8136 144.9631,739.8754,100.52597,2.0477605,,26-04-2020
442,96,-37.8136 144.9631,763.37415,104.19305,2.1655285,,27-04-2020
443,97,-37.8136 144.9631,786.87305,107.86006,2.283297,,28-04-2020
444,98,-37.8136 144.9631,810.3717,111.73369,2.401067,,29-04-2020
445,99,-37.8136 144.9631,835.7876,116.075485,2.5188363,,30-04-2020
446,100,-37.8136 144.9631,862.8595,120.417274,2.6366026,,01-05-2020
447,101,-37.8136 144.9631,889.9314,124.758965,2.7543726,,02-05-2020
448,102,-37.8136 144.9631,917.0034,129.10071,2.872139,,03-05-2020
449,103,-37.8136 144.9631,944.16956,133.44249,2.9899073,,04-05-2020
450,104,-37.8136 144.9631,972.60815,137.78426,3.1088269,,05-05-2020
451,105,-37.8136 144.9631,1000.9895,142.12595,3.2281072,,06-05-2020
452,106,-37.8136 144.9631,1029.4122,146.46768,3.3473885,,07-05-2020
453,107,-37.8136 144.9631,1057.8348,150.8094,3.4666686,,08-05-2020
454,108,-37.8136 144.9631,1086.19,155.15103,3.585951,,09-05-2020
455,109,-37.8136 144.9631,1114.3679,159.49274,3.7052307,,10-05-2020
456,110,-37.8136 144.9631,1142.9342,163.85065,3.8245127,,11-05-2020
457,111,-37.8136 144.9631,1171.9176,169.60826,3.9437945,,12-05-2020
458,112,-37.8136 144.9631,1200.9008,176.03465,4.063076,,13-05-2020
459,113,-37.8136 144.9631,1229.8843,182.46112,4.1823535,,14-05-2020
460,114,-37.8136 144.9631,1258.8673,188.88768,4.3016353,,15-05-2020
461,115,-37.8136 144.9631,1287.8505,195.31427,4.420917,,16-05-2020
462,116,-37.8136 144.9631,1316.8339,201.74051,4.540199,,17-05-2020
463,117,-37.8136 144.9631,1345.8171,208.55334,4.659481,,18-05-2020
464,60,-28.0167 153.4,104.51725,12.108513,0.000144468,,22-03-2020
465,61,-28.0167 153.4,113.4657,13.161235,0.000144468,,23-03-2020
466,62,-28.0167 153.4,122.41417,14.694911,0.000144468,,24-03-2020
467,63,-28.0167 153.4,131.36264,16.243872,0.000144468,,25-03-2020
468,64,-28.0167 153.4,140.27888,18.53841,0.000144468,,26-03-2020
469,65,-28.0167 153.4,152.91182,20.846943,0.000144468,,27-03-2020
470,66,-28.0167 153.4,171.77124,23.155502,0.000144468,,28-03-2020
471,67,-28.0167 153.4,190.93074,25.46406,0.000144468,,29-03-2020
472,68,-28.0167 153.4,210.09023,27.77261,0.000144468,,30-03-2020
473,69,-28.0167 153.4,229.24965,30.081148,0.000144468,,31-03-2020
474,70,-28.0167 153.4,248.82576,32.389698,0.000144468,,01-04-2020
475,71,-28.0167 153.4,267.35336,34.69823,0.000144468,,02-04-2020
476,72,-28.0167 153.4,285.384,37.00676,0.000144468,,03-04-2020
477,73,-28.0167 153.4,303.41458,39.31532,0.000144468,,04-04-2020
478,74,-28.0167 153.4,321.44528,41.62387,0.000144468,,05-04-2020
479,75,-28.0167 153.4,339.47604,43.93241,0.000144468,,06-04-2020
480,76,-28.0167 153.4,357.50674,46.24099,0.000144468,,07-04-2020
481,77,-28.0167 153.4,375.53732,48.5495,0.000144468,,08-04-2020
482,78,-28.0167 153.4,393.56802,50.945526,0.09570552,,09-04-2020
483,79,-28.0167 153.4,411.59866,53.878315,0.20714317,,10-04-2020
484,80,-28.0167 153.4,430.61905,56.811157,0.31511244,,11-04-2020
485,81,-28.0167 153.4,449.93637,59.743988,0.42308277,,12-04-2020
486,82,-28.0167 153.4,469.25357,62.918453,0.53105336,,13-04-2020
487,83,-28.0167 153.4,488.57074,66.55426,0.639022,,14-04-2020
488,84,-28.0167 153.4,507.88803,70.19018,0.7479157,,15-04-2020
489,85,-28.0167 153.4,527.2053,73.826096,0.85713077,,16-04-2020
490,86,-28.0167 153.4,546.5225,77.46199,0.966347,,17-04-2020
491,87,-28.0167 153.4,564.7463,81.097916,1.0755646,,18-04-2020
492,88,-28.0167 153.4,583.53217,84.73386,1.1847796,,19-04-2020
493,89,-28.0167 153.4,603.2688,88.36981,1.2939947,,20-04-2020
494,90,-28.0167 153.4,625.8904,92.005714,1.4032104,,21-04-2020
495,91,-28.0167 153.4,648.512,95.64167,1.5124278,,22-04-2020
496,92,-28.0167 153.4,670.1788,99.28809,1.6216415,,23-04-2020
497,93,-28.0167 153.4,690.3788,102.95513,1.7308584,,24-04-2020
498,94,-28.0167 153.4,710.5788,106.62222,1.8400733,,25-04-2020
499,95,-28.0167 153.4,730.77875,110.554535,1.9492905,,26-04-2020
500,96,-28.0167 153.4,750.97876,114.8962,2.060562,,27-04-2020
501,97,-28.0167 153.4,771.1787,119.237976,2.1783295,,28-04-2020
502,98,-28.0167 153.4,792.42285,123.579605,2.2961004,,29-04-2020
503,99,-28.0167 153.4,815.6597,127.92139,2.413868,,30-04-2020
504,100,-28.0167 153.4,838.8303,132.26305,2.5316381,,01-05-2020
505,101,-28.0167 153.4,862.0447,136.60466,2.6494093,,02-05-2020
506,102,-28.0167 153.4,885.2678,140.9464,2.7671742,,03-05-2020
507,103,-28.0167 153.4,911.9977,145.28804,2.884942,,04-05-2020
508,104,-28.0167 153.4,938.7616,149.62979,3.0027118,,05-05-2020
509,105,-28.0167 153.4,965.5824,153.97145,3.1216702,,06-05-2020
510,106,-28.0167 153.4,993.85156,158.31313,3.2409525,,07-05-2020
511,107,-28.0167 153.4,1022.2741,163.12228,3.3602328,,08-05-2020
512,108,-28.0167 153.4,1050.6969,169.43813,3.4795132,,09-05-2020
513,109,-28.0167 153.4,1079.0795,175.8644,3.5987966,,10-05-2020
514,110,-28.0167 153.4,1107.2577,182.29086,3.7180784,,11-05-2020
515,111,-28.0167 153.4,1135.4357,188.71739,3.8373578,,12-05-2020
516,112,-28.0167 153.4,1163.7545,195.14384,3.9566407,,13-05-2020
517,113,-28.0167 153.4,1192.7379,201.80786,4.075919,,14-05-2020
518,114,-28.0167 153.4,1221.7213,208.66551,4.195199,,15-05-2020
519,115,-28.0167 153.4,1250.7045,216.01547,4.3144813,,16-05-2020
520,116,-28.0167 153.4,1279.6876,223.36508,4.433763,,17-05-2020
521,117,-28.0167 153.4,1305.0404,230.71469,4.5530457,,18-05-2020
522,60,11.55 104.9167,43.213352,-0.000151262,0.000144468,,22-03-2020
523,61,11.55 104.9167,52.150608,-0.000151262,0.000144468,,23-03-2020
524,62,11.55 104.9167,61.08785,-0.000151262,0.000144468,,24-03-2020
525,63,11.55 104.9167,70.025085,-0.000151262,0.000144468,,25-03-2020
526,64,11.55 104.9167,78.96233,-0.000151262,0.000144468,,26-03-2020
527,65,11.55 104.9167,87.89955,-0.000151262,0.000144468,,27-03-2020
528,66,11.55 104.9167,96.83679,-0.000151262,0.000144468,,28-03-2020
529,67,11.55 104.9167,105.77408,-0.000151262,0.000144468,,29-03-2020
530,68,11.55 104.9167,114.7113,-0.000151262,0.000144468,,30-03-2020
531,69,11.55 104.9167,125.52168,-0.000151262,0.000144468,,31-03-2020
532,70,11.55 104.9167,142.85973,0.71309185,0.000144468,,01-04-2020
533,71,11.55 104.9167,161.28453,1.4982684,0.000144468,,02-04-2020
534,72,11.55 104.9167,181.90157,2.2834399,0.000144468,,03-04-2020
535,73,11.55 104.9167,202.55754,3.0686164,0.000144468,,04-04-2020
536,74,11.55 104.9167,223.2134,3.8537953,0.000144468,,05-04-2020
537,75,11.55 104.9167,243.86942,4.638965,0.000144468,,06-04-2020
538,76,11.55 104.9167,264.67685,5.424135,0.000144468,,07-04-2020
539,77,11.55 104.9167,285.5187,6.2093167,0.000144468,,08-04-2020
540,78,11.55 104.9167,306.3607,6.9944654,0.000144468,,09-04-2020
541,79,11.55 104.9167,326.69315,7.779644,0.000144468,,10-04-2020
542,80,11.55 104.9167,345.93015,8.5648365,0.000144468,,11-04-2020
543,81,11.55 104.9167,365.1673,9.350013,0.07451481,,12-04-2020
544,82,11.55 104.9167,384.40436,10.1352005,0.18253542,,13-04-2020
545,83,11.55 104.9167,404.45444,10.920351,0.2905051,,14-04-2020
546,84,11.55 104.9167,425.16043,11.705517,0.39847502,,15-04-2020
547,85,11.55 104.9167,444.80252,12.4907,0.50644517,,16-04-2020
548,86,11.55 104.9167,464.243,13.27588,0.6144134,,17-04-2020
549,87,11.55 104.9167,483.68558,14.0610485,0.72307944,,18-04-2020
550,88,11.55 104.9167,505.50208,14.858192,0.832297,,19-04-2020
551,89,11.55 104.9167,529.2632,15.658249,0.9415094,,20-04-2020
552,90,11.55 104.9167,553.024,16.458334,1.0507264,,21-04-2020
553,91,11.55 104.9167,578.067,17.475737,1.1599442,,22-04-2020
554,92,11.55 104.9167,603.1755,19.396263,1.2691572,,23-04-2020
555,93,11.55 104.9167,628.28406,21.70481,1.3783743,,24-04-2020
556,94,11.55 104.9167,653.3926,24.013363,1.4875896,,25-04-2020
557,95,11.55 104.9167,680.2643,26.321896,1.5968052,,26-04-2020
558,96,11.55 104.9167,709.51447,28.902311,1.7060218,,27-04-2020
559,97,11.55 104.9167,738.76447,31.8351,1.8152384,,28-04-2020
560,98,11.55 104.9167,772.1521,34.76791,1.9244531,,29-04-2020
561,99,11.55 104.9167,805.94995,37.700745,2.042147,,30-04-2020
562,100,11.55 104.9167,839.74756,40.633556,2.1599162,,01-05-2020
563,101,11.55 104.9167,872.1598,43.566322,2.2776856,,02-05-2020
564,102,11.55 104.9167,903.072,46.49914,2.3954513,,03-05-2020
565,103,11.55 104.9167,935.9202,49.43194,2.513219,,04-05-2020
566,104,11.55 104.9167,968.779,52.415276,2.6309888,,05-05-2020
567,105,11.55 104.9167,1001.6246,56.05111,2.7487583,,06-05-2020
568,106,11.55 104.9167,1034.3169,59.687126,2.8665283,,07-05-2020
569,107,11.55 104.9167,1067.0109,63.323074,2.9842942,,08-05-2020
570,108,11.55 104.9167,1100.487,66.95901,3.1020646,,09-05-2020
571,109,11.55 104.9167,1133.0587,70.59488,3.2198336,,10-05-2020
572,110,11.55 104.9167,1163.3319,74.230774,3.3376033,,11-05-2020
573,111,11.55 104.9167,1193.6498,77.86675,3.4558506,,12-05-2020
574,112,11.55 104.9167,1223.968,81.50261,3.5751321,,13-05-2020
575,113,11.55 104.9167,1254.2858,85.13861,3.69441,,14-05-2020
576,114,11.55 104.9167,1284.6039,88.77449,3.813692,,15-05-2020
577,115,11.55 104.9167,1314.9218,92.41054,3.9329743,,16-05-2020
578,116,11.55 104.9167,1345.2399,96.04631,4.052257,,17-05-2020
579,117,11.55 104.9167,1375.5577,99.68223,4.171538,,18-05-2020
580,60,7.0 81.0,62.992287,-0.000151262,0.000144468,,22-03-2020
581,61,7.0 81.0,71.99838,-0.000151262,0.000144468,,23-03-2020
582,62,7.0 81.0,81.004456,-0.000151262,0.000144468,,24-03-2020
583,63,7.0 81.0,90.01056,-0.000151262,0.000144468,,25-03-2020
584,64,7.0 81.0,99.265686,-0.000151262,0.000144468,,26-03-2020
585,65,7.0 81.0,116.74222,-0.000151262,0.000144468,,27-03-2020
586,66,7.0 81.0,134.27385,-0.000151262,0.000144468,,28-03-2020
587,67,7.0 81.0,155.06664,-0.000151262,0.000144468,,29-03-2020
588,68,7.0 81.0,175.85933,-0.000151262,0.000144468,,30-03-2020
589,69,7.0 81.0,196.65213,-0.000151262,0.000144468,,31-03-2020
590,70,7.0 81.0,217.4449,-0.000151262,0.000144468,,01-04-2020
591,71,7.0 81.0,238.23766,-0.000151262,0.000144468,,02-04-2020
592,72,7.0 81.0,259.03046,-0.000151262,0.000144468,,03-04-2020
593,73,7.0 81.0,279.89203,0.30170155,0.000144468,,04-04-2020
594,74,7.0 81.0,301.22287,1.0868834,0.000144468,,05-04-2020
595,75,7.0 81.0,322.5731,1.8720379,0.000144468,,06-04-2020
596,76,7.0 81.0,343.92337,2.6572182,0.000144468,,07-04-2020
597,77,7.0 81.0,365.51282,3.4423985,0.000144468,,08-04-2020
598,78,7.0 81.0,388.55643,4.227553,0.030225677,,09-04-2020
599,79,7.0 81.0,414.0394,5.012741,0.13819388,,10-04-2020
600,80,7.0 81.0,440.42166,5.7979136,0.24616463,,11-04-2020
601,81,7.0 81.0,466.21014,6.5831046,0.35413414,,12-04-2020
602,82,7.0 81.0,491.99838,7.368272,0.4621045,,13-04-2020
603,83,7.0 81.0,517.78687,8.153436,0.5700746,,14-04-2020
604,84,7.0 81.0,545.0374,8.938604,0.67804307,,15-04-2020
605,85,7.0 81.0,571.36084,9.723776,0.78707874,,16-04-2020
606,86,7.0 81.0,600.30804,10.508955,0.8962951,,17-04-2020
607,87,7.0 81.0,629.72955,11.294134,1.0055113,,18-04-2020
608,88,7.0 81.0,662.8755,12.079319,1.1147263,,19-04-2020
609,89,7.0 81.0,696.8744,12.864489,1.2239418,,20-04-2020
610,90,7.0 81.0,730.8731,13.649661,1.3331573,,21-04-2020
611,91,7.0 81.0,764.87195,14.434845,1.4423745,,22-04-2020
612,92,7.0 81.0,798.8707,15.220031,1.5515891,,23-04-2020
613,93,7.0 81.0,833.87,16.009085,1.6608067,,24-04-2020
614,94,7.0 81.0,870.0967,16.809175,1.7700227,,25-04-2020
615,95,7.0 81.0,906.3589,18.167578,1.8808043,,26-04-2020
616,96,7.0 81.0,942.6215,19.970442,1.9985728,,27-04-2020
617,97,7.0 81.0,977.1658,22.3973,2.1163418,,28-04-2020
618,98,7.0 81.0,1011.1366,25.330088,2.2341118,,29-04-2020
619,99,7.0 81.0,1045.2367,28.262928,2.3518822,,30-04-2020
620,100,7.0 81.0,1079.1923,31.19573,2.4696496,,01-05-2020
621,101,7.0 81.0,1113.1478,34.128498,2.5874166,,02-05-2020
622,102,7.0 81.0,1147.1029,37.061333,2.7051845,,03-05-2020
623,103,7.0 81.0,1181.0585,39.99412,2.8229523,,04-05-2020
624,104,7.0 81.0,1215.0138,42.92693,2.9407241,,05-05-2020
625,105,7.0 81.0,1248.9691,45.859745,3.0584924,,06-05-2020
626,106,7.0 81.0,1282.9247,48.91301,3.1762598,,07-05-2020
627,107,7.0 81.0,1316.8799,52.54901,3.294029,,08-05-2020
628,108,7.0 81.0,1350.3641,56.184887,3.411799,,09-05-2020
629,109,7.0 81.0,1380.6821,59.820786,3.5295672,,10-05-2020
630,110,7.0 81.0,1411,63.45668,3.6487045,,11-05-2020
631,111,7.0 81.0,1441.318,67.09266,3.7679853,,12-05-2020
632,112,7.0 81.0,1471.6359,70.72853,3.8872688,,13-05-2020
633,113,7.0 81.0,1502.0015,74.36457,4.006546,,14-05-2020
634,114,7.0 81.0,1532.3782,78.00047,4.125828,,15-05-2020
635,115,7.0 81.0,1562.7546,81.63644,4.245109,,16-05-2020
636,116,7.0 81.0,1593.7413,85.27229,4.3643913,,17-05-2020
637,117,7.0 81.0,1626.4948,88.90815,4.4836745,,18-05-2020
638,60,51.0 9.0,12552.391,61.683384,6.211342,,22-03-2020
639,61,51.0 9.0,12963.822,64.02666,6.325972,,23-03-2020
640,62,51.0 9.0,13375.008,66.369896,6.4023237,,24-03-2020
641,63,51.0 9.0,13786.225,68.71318,6.4808373,,25-03-2020
642,64,51.0 9.0,14197.691,71.05643,6.5606084,,26-03-2020
643,65,51.0 9.0,14609.156,73.39964,6.6403785,,27-03-2020
644,66,51.0 9.0,15020.624,75.742905,6.720149,,28-03-2020
645,67,51.0 9.0,15432.087,78.086205,6.799919,,29-03-2020
646,68,51.0 9.0,15842.877,80.41132,6.8796887,,30-03-2020
647,69,51.0 9.0,16253.09,82.72467,6.9594603,,31-03-2020
648,70,51.0 9.0,16666.809,85.31004,7.03923,,01-04-2020
649,71,51.0 9.0,17015,88.52242,7.1122336,,02-04-2020
650,72,51.0 9.0,17361.666,92.16809,7.1811624,,03-04-2020
651,73,51.0 9.0,17704.352,95.813736,7.264264,,04-04-2020
652,74,51.0 9.0,18035.908,99.45944,7.352496,,05-04-2020
653,75,51.0 9.0,18329.451,103.10508,7.440727,,06-04-2020
654,76,51.0 9.0,18619.943,106.750755,7.5289574,,07-04-2020
655,77,51.0 9.0,18904.35,110.3965,7.6171894,,08-04-2020
656,78,51.0 9.0,19188.752,114.042114,7.707318,,09-04-2020
657,79,51.0 9.0,19473.156,118.26836,7.8024597,,10-04-2020
658,80,51.0 9.0,19747.527,122.59019,7.897602,,11-04-2020
659,81,51.0 9.0,20016.184,126.911934,7.9927444,,12-04-2020
660,82,51.0 9.0,20284.84,131.23372,8.087886,,13-04-2020
661,83,51.0 9.0,20553.496,135.55536,8.183029,,14-04-2020
662,84,51.0 9.0,20822.152,139.87708,8.278171,,15-04-2020
663,85,51.0 9.0,21090.809,144.19888,8.373342,,16-04-2020
664,86,51.0 9.0,21288.197,148.52054,8.461492,,17-04-2020
665,87,51.0 9.0,21384.879,152.84236,8.562431,,18-04-2020
666,88,51.0 9.0,21479.848,157.98589,8.663371,,19-04-2020
667,89,51.0 9.0,21557.697,163.53073,8.76431,,20-04-2020
668,90,51.0 9.0,21534.057,169.07556,8.865249,,21-04-2020
669,91,51.0 9.0,21485.236,174.6204,8.966188,,22-04-2020
670,92,51.0 9.0,21447.174,180.16553,9.067128,,23-04-2020
671,93,51.0 9.0,21409.84,185.71062,9.168068,,24-04-2020
672,94,51.0 9.0,21339.246,191.25569,9.269008,,25-04-2020
673,95,51.0 9.0,21263,197.0863,9.3699465,,26-04-2020
674,96,51.0 9.0,21183.988,203.07544,9.475527,,27-04-2020
675,97,51.0 9.0,21103.621,209.0647,9.585854,,28-04-2020
676,98,51.0 9.0,21023.25,215.05397,9.69618,,29-04-2020
677,99,51.0 9.0,20942.752,221.19348,9.806507,,30-04-2020
678,100,51.0 9.0,20861.61,227.68268,9.916834,,01-05-2020
679,101,51.0 9.0,20781.36,234.17183,10.027161,,02-05-2020
680,102,51.0 9.0,20701.465,240.6612,10.149933,,03-05-2020
681,103,51.0 9.0,20621.9,247.15042,10.275505,,04-05-2020
682,104,51.0 9.0,20543.266,253.63972,10.391902,,05-05-2020
683,105,51.0 9.0,20465.02,260.129,10.504599,,06-05-2020
684,106,51.0 9.0,20387.828,266.8196,10.617296,,07-05-2020
685,107,51.0 9.0,20311.736,273.73462,10.729991,,08-05-2020
686,108,51.0 9.0,20236.416,280.7662,10.842688,,09-05-2020
687,109,51.0 9.0,20152.277,288.43207,10.955383,,10-05-2020
688,110,51.0 9.0,20061.865,296.33066,11.06808,,11-05-2020
689,111,51.0 9.0,19971.863,304.2293,11.180777,,12-05-2020
690,112,51.0 9.0,19882.113,312.12778,11.293471,,13-05-2020
691,113,51.0 9.0,19792.436,320.02945,11.406164,,14-05-2020
692,114,51.0 9.0,19702.768,327.93472,11.518862,,15-05-2020
693,115,51.0 9.0,19613.086,336.00745,11.631558,,16-05-2020
694,116,51.0 9.0,19523.41,344.36264,11.744254,,17-05-2020
695,117,51.0 9.0,19433.738,352.7181,11.96126,,18-05-2020
696,60,64.0 26.0,440.79843,6.599536,0.000144468,,22-03-2020
697,61,64.0 26.0,462.25314,7.3780584,0.000144468,,23-03-2020
698,62,64.0 26.0,483.70786,8.156564,0.000144468,,24-03-2020
699,63,64.0 26.0,506.5007,8.935063,0.000144468,,25-03-2020
700,64,64.0 26.0,529.59515,9.726131,0.000144468,,26-03-2020
701,65,64.0 26.0,552.68964,10.51929,0.000144468,,27-03-2020
702,66,64.0 26.0,575.78394,11.312467,0.000144468,,28-03-2020
703,67,64.0 26.0,599.0924,12.105643,0.000144468,,29-03-2020
704,68,64.0 26.0,623.05865,12.908222,0.000144468,,30-03-2020
705,69,64.0 26.0,650.03296,13.712062,0.000144468,,31-03-2020
706,70,64.0 26.0,677.6332,15.117717,0.000144468,,01-04-2020
707,71,64.0 26.0,705.23364,16.66235,0.000144468,,02-04-2020
708,72,64.0 26.0,736.7976,18.899544,0.000144468,,03-04-2020
709,73,64.0 26.0,768.3865,21.177061,0.000144468,,04-04-2020
710,74,64.0 26.0,799.97546,23.45456,0.000144468,,05-04-2020
711,75,64.0 26.0,831.5643,25.74208,0.000144468,,06-04-2020
712,76,64.0 26.0,863.1531,28.050604,0.000144468,,07-04-2020
713,77,64.0 26.0,892.7782,30.359133,0.000144468,,08-04-2020
714,78,64.0 26.0,921.5675,32.667664,0.000144468,,09-04-2020
715,79,64.0 26.0,950.3568,34.97624,0.000144468,,10-04-2020
716,80,64.0 26.0,979.14594,37.284832,0.043145347,,11-04-2020
717,81,64.0 26.0,1007.9426,39.59335,0.1511144,,12-04-2020
718,82,64.0 26.0,1036.7656,41.901928,0.2590856,,13-04-2020
719,83,64.0 26.0,1065.5887,44.210407,0.3670536,,14-04-2020
720,84,64.0 26.0,1094.412,46.51895,0.4756913,,15-04-2020
