,DateP,confirmed cases,recoved cases,death cases,Long,Lat
4106,07-05-2020,1010,81,4,19.5033,47.1625
4107,08-05-2020,1039,85,4,19.5033,47.1625
4108,09-05-2020,1069,88,4,19.5033,47.1625
4109,10-05-2020,1099,92,5,19.5033,47.1625
4110,11-05-2020,1128,96,5,19.5033,47.1625
4111,12-05-2020,1158,99,5,19.5033,47.1625
4112,13-05-2020,1188,103,5,19.5033,47.1625
4113,14-05-2020,1219,107,5,19.5033,47.1625
4114,15-05-2020,1249,111,5,19.5033,47.1625
4115,16-05-2020,1279,115,5,19.5033,47.1625
4116,17-05-2020,1310,119,5,19.5033,47.1625
4117,18-05-2020,1340,124,6,19.5033,47.1625
4118,22-03-2020,0,0,0,130.8456,-12.4634
4119,23-03-2020,1,0,0,130.8456,-12.4634
4120,24-03-2020,3,0,0,130.8456,-12.4634
4121,25-03-2020,4,0,0,130.8456,-12.4634
4122,26-03-2020,5,0,0,130.8456,-12.4634
4123,27-03-2020,7,0,0,130.8456,-12.4634
4124,28-03-2020,11,0,0,130.8456,-12.4634
4125,29-03-2020,16,0,0,130.8456,-12.4634
4126,30-03-2020,21,0,0,130.8456,-12.4634
4127,31-03-2020,25,0,0,130.8456,-12.4634
4128,01-04-2020,30,0,0,130.8456,-12.4634
4129,02-04-2020,38,0,0,130.8456,-12.4634
4130,03-04-2020,47,0,0,130.8456,-12.4634
4131,04-04-2020,56,1,0,130.8456,-12.4634
4132,05-04-2020,65,2,0,130.8456,-12.4634
4133,06-04-2020,74,2,0,130.8456,-12.4634
4134,07-04-2020,83,3,0,130.8456,-12.4634
4135,08-04-2020,92,4,0,130.8456,-12.4634
4136,09-04-2020,101,5,0,130.8456,-12.4634
4137,10-04-2020,110,5,0,130.8456,-12.4634
4138,11-04-2020,119,6,0,130.8456,-12.4634
4139,12-04-2020,128,7,1,130.8456,-12.4634
4140,13-04-2020,143,8,1,130.8456,-12.4634
4141,14-04-2020,160,9,1,130.8456,-12.4634
4142,15-04-2020,178,9,1,130.8456,-12.4634
4143,16-04-2020,198,10,1,130.8456,-12.4634
4144,17-04-2020,219,11,1,130.8456,-12.4634
4145,18-04-2020,239,12,1,130.8456,-12.4634
4146,19-04-2020,260,13,1,130.8456,-12.4634
4147,20-04-2020,281,13,1,130.8456,-12.4634
4148,21-04-2020,302,14,2,130.8456,-12.4634
4149,22-04-2020,322,15,2,130.8456,-12.4634
4150,23-04-2020,343,16,2,130.8456,-12.4634
4151,24-04-2020,364,17,2,130.8456,-12.4634
4152,25-04-2020,385,19,2,130.8456,-12.4634
4153,26-04-2020,405,22,2,130.8456,-12.4634
4154,27-04-2020,427,25,2,130.8456,-12.4634
4155,28-04-2020,448,27,2,130.8456,-12.4634
4156,29-04-2020,469,30,2,130.8456,-12.4634
4157,30-04-2020,492,33,3,130.8456,-12.4634
4158,01-05-2020,513,36,3,130.8456,-12.4634
4159,02-05-2020,537,39,3,130.8456,-12.4634
4160,03-05-2020,562,42,3,130.8456,-12.4634
4161,04-05-2020,588,46,3,130.8456,-12.4634
4162,05-05-2020,614,50,3,130.8456,-12.4634
4163,06-05-2020,639,53,3,130.8456,-12.4634
4164,07-05-2020,664,57,3,130.8456,-12.4634
4165,08-05-2020,688,60,4,130.8456,-12.4634
4166,09-05-2020,712,64,4,130.8456,-12.4634
4167,10-05-2020,740,68,4,130.8456,-12.4634
4168,11-05-2020,769,71,4,130.8456,-12.4634
4169,12-05-2020,799,75,4,130.8456,-12.4634
4170,13-05-2020,832,79,4,130.8456,-12.4634
4171,14-05-2020,866,82,4,130.8456,-12.4634
4172,15-05-2020,900,86,4,130.8456,-12.4634
4173,16-05-2020,934,90,4,130.8456,-12.4634
4174,17-05-2020,968,93,5,130.8456,-12.4634
4175,18-05-2020,1002,97,5,130.8456,-12.4634
4176,22-03-2020,27,0,0,9.55,47.14
4177,23-03-2020,32,0,0,9.55,47.14
4178,24-03-2020,39,0,0,9.55,47.14
4179,25-03-2020,47,0,0,9.55,47.14
4180,26-03-2020,56,0,0,9.55,47.14
4181,27-03-2020,65,0,0,9.55,47.14
