DateP,Location,confirmed cases,recoved cases,death cases,Unnamed: 6
02-04-2020,-37.8136 144.9631,253.6219,28.388159,0.000144468,
03-04-2020,-37.8136 144.9631,273.0757,30.69671,0.000144468,
04-04-2020,-37.8136 144.9631,292.5296,33.00524,0.000144468,
05-04-2020,-37.8136 144.9631,310.40494,35.313797,0.000144468,
06-04-2020,-37.8136 144.9631,328.42,37.622326,0.000144468,
07-04-2020,-37.8136 144.9631,346.45065,39.930885,0.000144468,
08-04-2020,-37.8136 144.9631,364.4813,42.239464,0.07599363,
09-04-2020,-37.8136 144.9631,382.51205,44.54797,0.18538286,
10-04-2020,-37.8136 144.9631,400.67377,46.856525,0.2933532,
11-04-2020,-37.8136 144.9631,419.99094,49.165104,0.4013227,
12-04-2020,-37.8136 144.9631,439.3082,51.764328,0.509292,
13-04-2020,-37.8136 144.9631,458.6254,54.69718,0.6175705,
14-04-2020,-37.8136 144.9631,477.94272,57.62989,0.72678643,
15-04-2020,-37.8136 144.9631,497.25992,60.562702,0.8360021,
16-04-2020,-37.8136 144.9631,516.5771,63.919884,0.94521755,
17-04-2020,-37.8136 144.9631,535.8945,67.555756,1.0544336,
18-04-2020,-37.8136 144.9631,555.73303,71.19175,1.1636499,
19-04-2020,-37.8136 144.9631,580.24286,74.85648,1.272867,
20-04-2020,-37.8136 144.9631,604.9967,78.52356,1.3820807,
21-04-2020,-37.8136 144.9631,627.6184,82.19061,1.4912976,
22-04-2020,-37.8136 144.9631,650.24,85.85765,1.6005144,
23-04-2020,-37.8136 144.9631,672.86145,89.524826,1.7097294,
24-04-2020,-37.8136 144.9631,695.48303,93.19186,1.818946,
25-04-2020,-37.8136 144.9631,718.1046,96.85888,1.9299902,
26-04-2020,-37.8136 144.9631,739.8754,100.52597,2.0477605,
27-04-2020,-37.8136 144.9631,763.37415,104.19305,2.1655285,
28-04-2020,-37.8136 144.9631,786.87305,107.86006,2.283297,
29-04-2020,-37.8136 144.9631,810.3717,111.73369,2.401067,
30-04-2020,-37.8136 144.9631,835.7876,116.075485,2.5188363,
01-05-2020,-37.8136 144.9631,862.8595,120.417274,2.6366026,
02-05-2020,-37.8136 144.9631,889.9314,124.758965,2.7543726,
03-05-2020,-37.8136 144.9631,917.0034,129.10071,2.872139,
04-05-2020,-37.8136 144.9631,944.16956,133.44249,2.9899073,
05-05-2020,-37.8136 144.9631,972.60815,137.78426,3.1088269,
06-05-2020,-37.8136 144.9631,1000.9895,142.12595,3.2281072,
07-05-2020,-37.8136 144.9631,1029.4122,146.46768,3.3473885,
08-05-2020,-37.8136 144.9631,1057.8348,150.8094,3.4666686,
09-05-2020,-37.8136 144.9631,1086.19,155.15103,3.585951,
10-05-2020,-37.8136 144.9631,1114.3679,159.49274,3.7052307,
11-05-2020,-37.8136 144.9631,1142.9342,163.85065,3.8245127,
12-05-2020,-37.8136 144.9631,1171.9176,169.60826,3.9437945,
13-05-2020,-37.8136 144.9631,1200.9008,176.03465,4.063076,
14-05-2020,-37.8136 144.9631,1229.8843,182.46112,4.1823535,
15-05-2020,-37.8136 144.9631,1258.8673,188.88768,4.3016353,
16-05-2020,-37.8136 144.9631,1287.8505,195.31427,4.420917,
17-05-2020,-37.8136 144.9631,1316.8339,201.74051,4.540199,
18-05-2020,-37.8136 144.9631,1345.8171,208.55334,4.659481,
22-03-2020,-28.0167 153.4,104.51725,12.108513,0.000144468,
23-03-2020,-28.0167 153.4,113.4657,13.161235,0.000144468,
24-03-2020,-28.0167 153.4,122.41417,14.694911,0.000144468,
25-03-2020,-28.0167 153.4,131.36264,16.243872,0.000144468,
26-03-2020,-28.0167 153.4,140.27888,18.53841,0.000144468,
27-03-2020,-28.0167 153.4,152.91182,20.846943,0.000144468,
28-03-2020,-28.0167 153.4,171.77124,23.155502,0.000144468,
29-03-2020,-28.0167 153.4,190.93074,25.46406,0.000144468,
30-03-2020,-28.0167 153.4,210.09023,27.77261,0.000144468,
31-03-2020,-28.0167 153.4,229.24965,30.081148,0.000144468,
01-04-2020,-28.0167 153.4,248.82576,32.389698,0.000144468,
02-04-2020,-28.0167 153.4,267.35336,34.69823,0.000144468,
03-04-2020,-28.0167 153.4,285.384,37.00676,0.000144468,
04-04-2020,-28.0167 153.4,303.41458,39.31532,0.000144468,
05-04-2020,-28.0167 153.4,321.44528,41.62387,0.000144468,
06-04-2020,-28.0167 153.4,339.47604,43.93241,0.000144468,
07-04-2020,-28.0167 153.4,357.50674,46.24099,0.000144468,
08-04-2020,-28.0167 153.4,375.53732,48.5495,0.000144468,
09-04-2020,-28.0167 153.4,393.56802,50.945526,0.09570552,
10-04-2020,-28.0167 153.4,411.59866,53.878315,0.20714317,
11-04-2020,-28.0167 153.4,430.61905,56.811157,0.31511244,
12-04-2020,-28.0167 153.4,449.93637,59.743988,0.42308277,
13-04-2020,-28.0167 153.4,469.25357,62.918453,0.53105336,
14-04-2020,-28.0167 153.4,488.57074,66.55426,0.639022,
15-04-2020,-28.0167 153.4,507.88803,70.19018,0.7479157,
16-04-2020,-28.0167 153.4,527.2053,73.826096,0.85713077,
17-04-2020,-28.0167 153.4,546.5225,77.46199,0.966347,
18-04-2020,-28.0167 153.4,564.7463,81.097916,1.0755646,
19-04-2020,-28.0167 153.4,583.53217,84.73386,1.1847796,
20-04-2020,-28.0167 153.4,603.2688,88.36981,1.2939947,
21-04-2020,-28.0167 153.4,625.8904,92.005714,1.4032104,
22-04-2020,-28.0167 153.4,648.512,95.64167,1.5124278,
23-04-2020,-28.0167 153.4,670.1788,99.28809,1.6216415,
24-04-2020,-28.0167 153.4,690.3788,102.95513,1.7308584,
25-04-2020,-28.0167 153.4,710.5788,106.62222,1.8400733,
26-04-2020,-28.0167 153.4,730.77875,110.554535,1.9492905,
27-04-2020,-28.0167 153.4,750.97876,114.8962,2.060562,
28-04-2020,-28.0167 153.4,771.1787,119.237976,2.1783295,
29-04-2020,-28.0167 153.4,792.42285,123.579605,2.2961004,
30-04-2020,-28.0167 153.4,815.6597,127.92139,2.413868,
01-05-2020,-28.0167 153.4,838.8303,132.26305,2.5316381,
02-05-2020,-28.0167 153.4,862.0447,136.60466,2.6494093,
03-05-2020,-28.0167 153.4,885.2678,140.9464,2.7671742,
04-05-2020,-28.0167 153.4,911.9977,145.28804,2.884942,
05-05-2020,-28.0167 153.4,938.7616,149.62979,3.0027118,
06-05-2020,-28.0167 153.4,965.5824,153.97145,3.1216702,
07-05-2020,-28.0167 153.4,993.85156,158.31313,3.2409525,
08-05-2020,-28.0167 153.4,1022.2741,163.12228,3.3602328,
09-05-2020,-28.0167 153.4,1050.6969,169.43813,3.4795132,
10-05-2020,-28.0167 153.4,1079.0795,175.8644,3.5987966,
11-05-2020,-28.0167 153.4,1107.2577,182.29086,3.7180784,
12-05-2020,-28.0167 153.4,1135.4357,188.71739,3.8373578,
13-05-2020,-28.0167 153.4,1163.7545,195.14384,3.9566407,
14-05-2020,-28.0167 153.4,1192.7379,201.80786,4.075919,
15-05-2020,-28.0167 153.4,1221.7213,208.66551,4.195199,
16-05-2020,-28.0167 153.4,1250.7045,216.01547,4.3144813,
17-05-2020,-28.0167 153.4,1279.6876,223.36508,4.433763,
18-05-2020,-28.0167 153.4,1305.0404,230.71469,4.5530457,
22-03-2020,11.55 104.9167,43.213352,-0.000151262,0.000144468,
23-03-2020,11.55 104.9167,52.150608,-0.000151262,0.000144468,
24-03-2020,11.55 104.9167,61.08785,-0.000151262,0.000144468,
25-03-2020,11.55 104.9167,70.025085,-0.000151262,0.000144468,
26-03-2020,11.55 104.9167,78.96233,-0.000151262,0.000144468,
27-03-2020,11.55 104.9167,87.89955,-0.000151262,0.000144468,
28-03-2020,11.55 104.9167,96.83679,-0.000151262,0.000144468,
29-03-2020,11.55 104.9167,105.77408,-0.000151262,0.000144468,
30-03-2020,11.55 104.9167,114.7113,-0.000151262,0.000144468,
31-03-2020,11.55 104.9167,125.52168,-0.000151262,0.000144468,
01-04-2020,11.55 104.9167,142.85973,0.71309185,0.000144468,
02-04-2020,11.55 104.9167,161.28453,1.4982684,0.000144468,
03-04-2020,11.55 104.9167,181.90157,2.2834399,0.000144468,
04-04-2020,11.55 104.9167,202.55754,3.0686164,0.000144468,
05-04-2020,11.55 104.9167,223.2134,3.8537953,0.000144468,
06-04-2020,11.55 104.9167,243.86942,4.638965,0.000144468,
07-04-2020,11.55 104.9167,264.67685,5.424135,0.000144468,
08-04-2020,11.55 104.9167,285.5187,6.2093167,0.000144468,
09-04-2020,11.55 104.9167,306.3607,6.9944654,0.000144468,
10-04-2020,11.55 104.9167,326.69315,7.779644,0.000144468,
11-04-2020,11.55 104.9167,345.93015,8.5648365,0.000144468,
12-04-2020,11.55 104.9167,365.1673,9.350013,0.07451481,
13-04-2020,11.55 104.9167,384.40436,10.1352005,0.18253542,
14-04-2020,11.55 104.9167,404.45444,10.920351,0.2905051,
15-04-2020,11.55 104.9167,425.16043,11.705517,0.39847502,
16-04-2020,11.55 104.9167,444.80252,12.4907,0.50644517,
17-04-2020,11.55 104.9167,464.243,13.27588,0.6144134,
18-04-2020,11.55 104.9167,483.68558,14.0610485,0.72307944,
19-04-2020,11.55 104.9167,505.50208,14.858192,0.832297,
20-04-2020,11.55 104.9167,529.2632,15.658249,0.9415094,
21-04-2020,11.55 104.9167,553.024,16.458334,1.0507264,
22-04-2020,11.55 104.9167,578.067,17.475737,1.1599442,
23-04-2020,11.55 104.9167,603.1755,19.396263,1.2691572,
24-04-2020,11.55 104.9167,628.28406,21.70481,1.3783743,
25-04-2020,11.55 104.9167,653.3926,24.013363,1.4875896,
26-04-2020,11.55 104.9167,680.2643,26.321896,1.5968052,
27-04-2020,11.55 104.9167,709.51447,28.902311,1.7060218,
28-04-2020,11.55 104.9167,738.76447,31.8351,1.8152384,
29-04-2020,11.55 104.9167,772.1521,34.76791,1.9244531,
30-04-2020,11.55 104.9167,805.94995,37.700745,2.042147,
01-05-2020,11.55 104.9167,839.74756,40.633556,2.1599162,
02-05-2020,11.55 104.9167,872.1598,43.566322,2.2776856,
03-05-2020,11.55 104.9167,903.072,46.49914,2.3954513,
04-05-2020,11.55 104.9167,935.9202,49.43194,2.513219,
05-05-2020,11.55 104.9167,968.779,52.415276,2.6309888,
06-05-2020,11.55 104.9167,1001.6246,56.05111,2.7487583,
07-05-2020,11.55 104.9167,1034.3169,59.687126,2.8665283,
08-05-2020,11.55 104.9167,1067.0109,63.323074,2.9842942,
09-05-2020,11.55 104.9167,1100.487,66.95901,3.1020646,
10-05-2020,11.55 104.9167,1133.0587,70.59488,3.2198336,
11-05-2020,11.55 104.9167,1163.3319,74.230774,3.3376033,
12-05-2020,11.55 104.9167,1193.6498,77.86675,3.4558506,
13-05-2020,11.55 104.9167,1223.968,81.50261,3.5751321,
14-05-2020,11.55 104.9167,1254.2858,85.13861,3.69441,
15-05-2020,11.55 104.9167,1284.6039,88.77449,3.813692,
16-05-2020,11.55 104.9167,1314.9218,92.41054,3.9329743,
17-05-2020,11.55 104.9167,1345.2399,96.04631,4.052257,
18-05-2020,11.55 104.9167,1375.5577,99.68223,4.171538,
22-03-2020,7.0 81.0,62.992287,-0.000151262,0.000144468,
23-03-2020,7.0 81.0,71.99838,-0.000151262,0.000144468,
24-03-2020,7.0 81.0,81.004456,-0.000151262,0.000144468,
25-03-2020,7.0 81.0,90.01056,-0.000151262,0.000144468,
26-03-2020,7.0 81.0,99.265686,-0.000151262,0.000144468,
27-03-2020,7.0 81.0,116.74222,-0.000151262,0.000144468,
28-03-2020,7.0 81.0,134.27385,-0.000151262,0.000144468,
29-03-2020,7.0 81.0,155.06664,-0.000151262,0.000144468,
30-03-2020,7.0 81.0,175.85933,-0.000151262,0.000144468,
31-03-2020,7.0 81.0,196.65213,-0.000151262,0.000144468,
01-04-2020,7.0 81.0,217.4449,-0.000151262,0.000144468,
02-04-2020,7.0 81.0,238.23766,-0.000151262,0.000144468,
03-04-2020,7.0 81.0,259.03046,-0.000151262,0.000144468,
04-04-2020,7.0 81.0,279.89203,0.30170155,0.000144468,
05-04-2020,7.0 81.0,301.22287,1.0868834,0.000144468,
06-04-2020,7.0 81.0,322.5731,1.8720379,0.000144468,
07-04-2020,7.0 81.0,343.92337,2.6572182,0.000144468,
08-04-2020,7.0 81.0,365.51282,3.4423985,0.000144468,
09-04-2020,7.0 81.0,388.55643,4.227553,0.030225677,
10-04-2020,7.0 81.0,414.0394,5.012741,0.13819388,
11-04-2020,7.0 81.0,440.42166,5.7979136,0.24616463,
12-04-2020,7.0 81.0,466.21014,6.5831046,0.35413414,
13-04-2020,7.0 81.0,491.99838,7.368272,0.4621045,
14-04-2020,7.0 81.0,517.78687,8.153436,0.5700746,
15-04-2020,7.0 81.0,545.0374,8.938604,0.67804307,
16-04-2020,7.0 81.0,571.36084,9.723776,0.78707874,
17-04-2020,7.0 81.0,600.30804,10.508955,0.8962951,
18-04-2020,7.0 81.0,629.72955,11.294134,1.0055113,
19-04-2020,7.0 81.0,662.8755,12.079319,1.1147263,
20-04-2020,7.0 81.0,696.8744,12.864489,1.2239418,
21-04-2020,7.0 81.0,730.8731,13.649661,1.3331573,
22-04-2020,7.0 81.0,764.87195,14.434845,1.4423745,
23-04-2020,7.0 81.0,798.8707,15.220031,1.5515891,
24-04-2020,7.0 81.0,833.87,16.009085,1.6608067,
25-04-2020,7.0 81.0,870.0967,16.809175,1.7700227,
26-04-2020,7.0 81.0,906.3589,18.167578,1.8808043,
27-04-2020,7.0 81.0,942.6215,19.970442,1.9985728,
28-04-2020,7.0 81.0,977.1658,22.3973,2.1163418,
29-04-2020,7.0 81.0,1011.1366,25.330088,2.2341118,
30-04-2020,7.0 81.0,1045.2367,28.262928,2.3518822,
01-05-2020,7.0 81.0,1079.1923,31.19573,2.4696496,
02-05-2020,7.0 81.0,1113.1478,34.128498,2.5874166,
03-05-2020,7.0 81.0,1147.1029,37.061333,2.7051845,
04-05-2020,7.0 81.0,1181.0585,39.99412,2.8229523,
05-05-2020,7.0 81.0,1215.0138,42.92693,2.9407241,
06-05-2020,7.0 81.0,1248.9691,45.859745,3.0584924,
07-05-2020,7.0 81.0,1282.9247,48.91301,3.1762598,
08-05-2020,7.0 81.0,1316.8799,52.54901,3.294029,
09-05-2020,7.0 81.0,1350.3641,56.184887,3.411799,
10-05-2020,7.0 81.0,1380.6821,59.820786,3.5295672,
11-05-2020,7.0 81.0,1411,63.45668,3.6487045,
12-05-2020,7.0 81.0,1441.318,67.09266,3.7679853,
13-05-2020,7.0 81.0,1471.6359,70.72853,3.8872688,
14-05-2020,7.0 81.0,1502.0015,74.36457,4.006546,
15-05-2020,7.0 81.0,1532.3782,78.00047,4.125828,
16-05-2020,7.0 81.0,1562.7546,81.63644,4.245109,
17-05-2020,7.0 81.0,1593.7413,85.27229,4.3643913,
18-05-2020,7.0 81.0,1626.4948,88.90815,4.4836745,
22-03-2020,51.0 9.0,12552.391,61.683384,6.211342,
23-03-2020,51.0 9.0,12963.822,64.02666,6.325972,
24-03-2020,51.0 9.0,13375.008,66.369896,6.4023237,
25-03-2020,51.0 9.0,13786.225,68.71318,6.4808373,
26-03-2020,51.0 9.0,14197.691,71.05643,6.5606084,
27-03-2020,51.0 9.0,14609.156,73.39964,6.6403785,
28-03-2020,51.0 9.0,15020.624,75.742905,6.720149,
29-03-2020,51.0 9.0,15432.087,78.086205,6.799919,
30-03-2020,51.0 9.0,15842.877,80.41132,6.8796887,
31-03-2020,51.0 9.0,16253.09,82.72467,6.9594603,
01-04-2020,51.0 9.0,16666.809,85.31004,7.03923,
02-04-2020,51.0 9.0,17015,88.52242,7.1122336,
03-04-2020,51.0 9.0,17361.666,92.16809,7.1811624,
04-04-2020,51.0 9.0,17704.352,95.813736,7.264264,
05-04-2020,51.0 9.0,18035.908,99.45944,7.352496,
06-04-2020,51.0 9.0,18329.451,103.10508,7.440727,
07-04-2020,51.0 9.0,18619.943,106.750755,7.5289574,
08-04-2020,51.0 9.0,18904.35,110.3965,7.6171894,
09-04-2020,51.0 9.0,19188.752,114.042114,7.707318,
10-04-2020,51.0 9.0,19473.156,118.26836,7.8024597,
11-04-2020,51.0 9.0,19747.527,122.59019,7.897602,
12-04-2020,51.0 9.0,20016.184,126.911934,7.9927444,
13-04-2020,51.0 9.0,20284.84,131.23372,8.087886,
14-04-2020,51.0 9.0,20553.496,135.55536,8.183029,
15-04-2020,51.0 9.0,20822.152,139.87708,8.278171,
16-04-2020,51.0 9.0,21090.809,144.19888,8.373342,
17-04-2020,51.0 9.0,21288.197,148.52054,8.461492,
18-04-2020,51.0 9.0,21384.879,152.84236,8.562431,
19-04-2020,51.0 9.0,21479.848,157.98589,8.663371,
20-04-2020,51.0 9.0,21557.697,163.53073,8.76431,
21-04-2020,51.0 9.0,21534.057,169.07556,8.865249,
22-04-2020,51.0 9.0,21485.236,174.6204,8.966188,
23-04-2020,51.0 9.0,21447.174,180.16553,9.067128,
24-04-2020,51.0 9.0,21409.84,185.71062,9.168068,
25-04-2020,51.0 9.0,21339.246,191.25569,9.269008,
26-04-2020,51.0 9.0,21263,197.0863,9.3699465,
27-04-2020,51.0 9.0,21183.988,203.07544,9.475527,
28-04-2020,51.0 9.0,21103.621,209.0647,9.585854,
29-04-2020,51.0 9.0,21023.25,215.05397,9.69618,
30-04-2020,51.0 9.0,20942.752,221.19348,9.806507,
01-05-2020,51.0 9.0,20861.61,227.68268,9.916834,
02-05-2020,51.0 9.0,20781.36,234.17183,10.027161,
03-05-2020,51.0 9.0,20701.465,240.6612,10.149933,
04-05-2020,51.0 9.0,20621.9,247.15042,10.275505,
05-05-2020,51.0 9.0,20543.266,253.63972,10.391902,
06-05-2020,51.0 9.0,20465.02,260.129,10.504599,
07-05-2020,51.0 9.0,20387.828,266.8196,10.617296,
08-05-2020,51.0 9.0,20311.736,273.73462,10.729991,
09-05-2020,51.0 9.0,20236.416,280.7662,10.842688,
10-05-2020,51.0 9.0,20152.277,288.43207,10.955383,
11-05-2020,51.0 9.0,20061.865,296.33066,11.06808,
12-05-2020,51.0 9.0,19971.863,304.2293,11.180777,
13-05-2020,51.0 9.0,19882.113,312.12778,11.293471,
14-05-2020,51.0 9.0,19792.436,320.02945,11.406164,
15-05-2020,51.0 9.0,19702.768,327.93472,11.518862,
16-05-2020,51.0 9.0,19613.086,336.00745,11.631558,
17-05-2020,51.0 9.0,19523.41,344.36264,11.744254,
18-05-2020,51.0 9.0,19433.738,352.7181,11.96126,
22-03-2020,64.0 26.0,440.79843,6.599536,0.000144468,
23-03-2020,64.0 26.0,462.25314,7.3780584,0.000144468,
24-03-2020,64.0 26.0,483.70786,8.156564,0.000144468,
25-03-2020,64.0 26.0,506.5007,8.935063,0.000144468,
26-03-2020,64.0 26.0,529.59515,9.726131,0.000144468,
27-03-2020,64.0 26.0,552.68964,10.51929,0.000144468,
28-03-2020,64.0 26.0,575.78394,11.312467,0.000144468,
29-03-2020,64.0 26.0,599.0924,12.105643,0.000144468,
30-03-2020,64.0 26.0,623.05865,12.908222,0.000144468,
31-03-2020,64.0 26.0,650.03296,13.712062,0.000144468,
01-04-2020,64.0 26.0,677.6332,15.117717,0.000144468,
02-04-2020,64.0 26.0,705.23364,16.66235,0.000144468,
03-04-2020,64.0 26.0,736.7976,18.899544,0.000144468,
04-04-2020,64.0 26.0,768.3865,21.177061,0.000144468,
05-04-2020,64.0 26.0,799.97546,23.45456,0.000144468,
06-04-2020,64.0 26.0,831.5643,25.74208,0.000144468,
07-04-2020,64.0 26.0,863.1531,28.050604,0.000144468,
08-04-2020,64.0 26.0,892.7782,30.359133,0.000144468,
09-04-2020,64.0 26.0,921.5675,32.667664,0.000144468,
10-04-2020,64.0 26.0,950.3568,34.97624,0.000144468,
11-04-2020,64.0 26.0,979.14594,37.284832,0.043145347,
12-04-2020,64.0 26.0,1007.9426,39.59335,0.1511144,
13-04-2020,64.0 26.0,1036.7656,41.901928,0.2590856,
14-04-2020,64.0 26.0,1065.5887,44.210407,0.3670536,
15-04-2020,64.0 26.0,1094.412,46.51895,0.4756913,
16-04-2020,64.0 26.0,1122.9757,49.165527,0.5849066,
17-04-2020,64.0 26.0,1148.799,52.098312,0.69412285,
18-04-2020,64.0 26.0,1174.6224,55.031105,0.8033396,
19-04-2020,64.0 26.0,1200.4454,57.963943,0.9125542,
20-04-2020,64.0 26.0,1226.2688,60.896767,1.021769,
21-04-2020,64.0 26.0,1252.0919,64.385345,1.1309854,
22-04-2020,64.0 26.0,1276.6793,68.021255,1.2402018,
23-04-2020,64.0 26.0,1300.7908,71.657196,1.3494167,
24-04-2020,64.0 26.0,1324.9022,75.29313,1.4586345,
25-04-2020,64.0 26.0,1349.0139,78.92904,1.5678504,
26-04-2020,64.0 26.0,1373.1255,82.56497,1.6770653,
27-04-2020,64.0 26.0,1397.2372,86.20087,1.7891532,
28-04-2020,64.0 26.0,1421.3485,89.85976,1.906922,
29-04-2020,64.0 26.0,1445.4601,93.52681,2.0246925,
30-04-2020,64.0 26.0,1469.5717,97.19386,2.1424613,
01-05-2020,64.0 26.0,1493.6832,100.86097,2.2602298,
02-05-2020,64.0 26.0,1517.7948,104.527985,2.3779986,
03-05-2020,64.0 26.0,1541.9062,108.19505,2.4957652,
04-05-2020,64.0 26.0,1566.0177,111.862144,2.6135328,
05-05-2020,64.0 26.0,1590.1293,115.99951,2.7313025,
06-05-2020,64.0 26.0,1614.2411,120.34127,2.8498244,
07-05-2020,64.0 26.0,1638.3524,124.683105,2.969106,
08-05-2020,64.0 26.0,1662.4642,129.02481,3.088385,
09-05-2020,64.0 26.0,1686.5753,133.36652,3.2076678,
10-05-2020,64.0 26.0,1710.6871,137.70833,3.326949,
11-05-2020,64.0 26.0,1734.7985,142.04996,3.4462323,
12-05-2020,64.0 26.0,1758.9103,146.39171,3.5655127,
13-05-2020,64.0 26.0,1783.0219,150.73332,3.6847932,
14-05-2020,64.0 26.0,1807.1334,155.0751,3.804073,
15-05-2020,64.0 26.0,1831.245,159.41678,3.9233544,
16-05-2020,64.0 26.0,1855.3563,163.75847,4.0426354,
17-05-2020,64.0 26.0,1879.4679,168.42383,4.1619163,
18-05-2020,64.0 26.0,1903.5795,173.54382,4.281198,
22-03-2020,24.0 54.0,185.46455,13.41709,0.000144468,
23-03-2020,24.0 54.0,203.1917,14.950787,0.000144468,
24-03-2020,24.0 54.0,220.91893,16.484465,0.000144468,
25-03-2020,24.0 54.0,238.64607,18.73923,0.000144468,
26-03-2020,24.0 54.0,256.37338,21.02608,0.000144468,
27-03-2020,24.0 54.0,274.10056,23.31287,0.000144468,
28-03-2020,24.0 54.0,291.82773,25.599707,0.000144468,
29-03-2020,24.0 54.0,309.6204,27.886559,0.000144468,
30-03-2020,24.0 54.0,327.50378,30.17336,0.000144468,
31-03-2020,24.0 54.0,346.16635,32.460155,0.000144468,
01-04-2020,24.0 54.0,363.75244,34.746986,0.000144468,
02-04-2020,24.0 54.0,380.19662,37.033802,0.000144468,
03-04-2020,24.0 54.0,396.6409,39.32064,0.000144468,
04-04-2020,24.0 54.0,413.0851,41.60746,0.000144468,
05-04-2020,24.0 54.0,429.52933,43.89431,0.000144468,
06-04-2020,24.0 54.0,446.73294,46.181107,0.000144468,
07-04-2020,24.0 54.0,464.13773,48.467953,0.075260125,
08-04-2020,24.0 54.0,480.60083,50.878933,0.18755908,
09-04-2020,24.0 54.0,496.37637,53.8067,0.295529,
10-04-2020,24.0 54.0,512.1517,56.739494,0.40349698,
11-04-2020,24.0 54.0,527.9271,59.67234,0.5114676,
12-04-2020,24.0 54.0,543.7026,62.797142,0.6200932,
13-04-2020,24.0 54.0,559.49457,66.43308,0.7293085,
14-04-2020,24.0 54.0,578.6268,70.06894,0.8385235,
15-04-2020,24.0 54.0,597.75916,73.70482,0.94773954,
16-04-2020,24.0 54.0,616.8915,77.34079,1.0569568,
17-04-2020,24.0 54.0,636.0238,80.97666,1.1661718,
18-04-2020,24.0 54.0,655.156,84.61264,1.2753885,
19-04-2020,24.0 54.0,674.30286,88.276436,1.384604,
20-04-2020,24.0 54.0,693.5016,91.943474,1.4938179,
21-04-2020,24.0 54.0,712.6989,95.61052,1.6030345,
22-04-2020,24.0 54.0,731.8503,99.27762,1.7122521,
23-04-2020,24.0 54.0,753.6697,102.94473,1.8214675,
24-04-2020,24.0 54.0,775.99365,106.75583,1.9323664,
25-04-2020,24.0 54.0,798.3175,111.09755,2.050134,
26-04-2020,24.0 54.0,821.3351,115.43931,2.1679032,
27-04-2020,24.0 54.0,848.27905,119.781006,2.285673,
28-04-2020,24.0 54.0,875.4226,124.12266,2.4034398,
29-04-2020,24.0 54.0,902.56604,128.46434,2.5212102,
30-04-2020,24.0 54.0,929.7096,132.80597,2.638979,
01-05-2020,24.0 54.0,956.85474,137.1477,2.7567463,
02-05-2020,24.0 54.0,983.9997,141.48935,2.8754103,
03-05-2020,24.0 54.0,1011.39404,145.83109,2.9946883,
04-05-2020,24.0 54.0,1039.2281,150.17279,3.1139705,
05-05-2020,24.0 54.0,1067.0625,154.51442,3.2332528,
06-05-2020,24.0 54.0,1094.8966,158.85611,3.3525336,
07-05-2020,24.0 54.0,1122.7307,164.33313,3.4718144,
08-05-2020,24.0 54.0,1150.5651,170.7554,3.5910964,
09-05-2020,24.0 54.0,1178.399,177.18182,3.710376,
10-05-2020,24.0 54.0,1206.2335,183.60822,3.829659,
11-05-2020,24.0 54.0,1233.1425,190.03459,3.9489415,
12-05-2020,24.0 54.0,1258.0122,196.46118,4.06822,
13-05-2020,24.0 54.0,1282.882,203.08997,4.1875024,
14-05-2020,24.0 54.0,1307.7516,210.43985,4.3067813,
15-05-2020,24.0 54.0,1332.6217,217.78964,4.426063,
16-05-2020,24.0 54.0,1357.4911,225.13956,4.545344,
17-05-2020,24.0 54.0,1382.3607,232.48912,4.6660924,
18-05-2020,24.0 54.0,1407.2308,239.83911,4.788034,
22-03-2020,13.0 122.0,199.18358,-0.000151262,3.2053444,
23-03-2020,13.0 122.0,220.53377,-0.000151262,3.2946193,
24-03-2020,13.0 122.0,241.88403,-0.000151262,3.385674,
25-03-2020,13.0 122.0,263.23425,-0.000151262,3.477389,
26-03-2020,13.0 122.0,284.63037,0.72224665,3.5753005,
27-03-2020,13.0 122.0,306.1674,1.5074211,3.6770031,
28-03-2020,13.0 122.0,329.21085,2.292603,3.7787075,
29-03-2020,13.0 122.0,355.94247,3.077785,3.8804102,
30-03-2020,13.0 122.0,383.7175,3.8629532,3.9821134,
