Lat,Long,Date,DateP,Confirmed,Recovered,Deaths
11.55,104.9167,05-03-2020,43895,1,1,0
11.55,104.9167,06-03-2020,43896,1,1,0
11.55,104.9167,07-03-2020,43897,1,1,0
11.55,104.9167,08-03-2020,43898,2,1,0
11.55,104.9167,09-03-2020,43899,2,1,0
11.55,104.9167,10-03-2020,43900,2,1,0
11.55,104.9167,11-03-2020,43901,3,1,0
11.55,104.9167,12-03-2020,43902,3,1,0
11.55,104.9167,13-03-2020,43903,5,1,0
11.55,104.9167,14-03-2020,43904,7,1,0
11.55,104.9167,15-03-2020,43905,7,1,0
11.55,104.9167,16-03-2020,43906,7,1,0
11.55,104.9167,17-03-2020,43907,33,1,0
11.55,104.9167,18-03-2020,43908,35,1,0
11.55,104.9167,19-03-2020,43909,37,1,0
7,81,22-01-2020,43852,0,0,0
7,81,23-01-2020,43853,0,0,0
7,81,24-01-2020,43854,0,0,0
7,81,25-01-2020,43855,0,0,0
7,81,26-01-2020,43856,0,0,0
7,81,27-01-2020,43857,1,0,0
7,81,28-01-2020,43858,1,0,0
7,81,29-01-2020,43859,1,0,0
7,81,30-01-2020,43860,1,0,0
7,81,31-01-2020,43861,1,0,0
7,81,01-02-2020,43862,1,0,0
7,81,02-02-2020,43863,1,0,0
7,81,03-02-2020,43864,1,0,0
7,81,04-02-2020,43865,1,0,0
7,81,05-02-2020,43866,1,0,0
7,81,06-02-2020,43867,1,0,0
7,81,07-02-2020,43868,1,0,0
7,81,08-02-2020,43869,1,1,0
7,81,09-02-2020,43870,1,1,0
7,81,10-02-2020,43871,1,1,0
7,81,11-02-2020,43872,1,1,0
7,81,12-02-2020,43873,1,1,0
7,81,13-02-2020,43874,1,1,0
7,81,14-02-2020,43875,1,1,0
7,81,15-02-2020,43876,1,1,0
7,81,16-02-2020,43877,1,1,0
7,81,17-02-2020,43878,1,1,0
7,81,18-02-2020,43879,1,1,0
7,81,19-02-2020,43880,1,1,0
7,81,20-02-2020,43881,1,1,0
7,81,21-02-2020,43882,1,1,0
7,81,22-02-2020,43883,1,1,0
7,81,23-02-2020,43884,1,1,0
7,81,24-02-2020,43885,1,1,0
7,81,25-02-2020,43886,1,1,0
7,81,26-02-2020,43887,1,1,0
7,81,27-02-2020,43888,1,1,0
7,81,28-02-2020,43889,1,1,0
7,81,29-02-2020,43890,1,1,0
7,81,01-03-2020,43891,1,1,0
7,81,02-03-2020,43892,1,1,0
7,81,03-03-2020,43893,1,1,0
7,81,04-03-2020,43894,1,1,0
7,81,05-03-2020,43895,1,1,0
7,81,06-03-2020,43896,1,1,0
7,81,07-03-2020,43897,1,1,0
7,81,08-03-2020,43898,1,1,0
7,81,09-03-2020,43899,1,1,0
7,81,10-03-2020,43900,1,1,0
7,81,11-03-2020,43901,2,1,0
7,81,12-03-2020,43902,2,1,0
7,81,13-03-2020,43903,6,1,0
7,81,14-03-2020,43904,10,1,0
7,81,15-03-2020,43905,18,1,0
7,81,16-03-2020,43906,28,1,0
7,81,17-03-2020,43907,44,1,0
7,81,18-03-2020,43908,51,1,0
7,81,19-03-2020,43909,60,3,0
51,9,22-01-2020,43852,0,0,0
51,9,23-01-2020,43853,0,0,0
51,9,24-01-2020,43854,0,0,0
51,9,25-01-2020,43855,0,0,0
51,9,26-01-2020,43856,0,0,0
51,9,27-01-2020,43857,1,0,0
51,9,28-01-2020,43858,4,0,0
51,9,29-01-2020,43859,4,0,0
51,9,30-01-2020,43860,4,0,0
51,9,31-01-2020,43861,5,0,0
51,9,01-02-2020,43862,8,0,0
51,9,02-02-2020,43863,10,0,0
51,9,03-02-2020,43864,12,0,0
51,9,04-02-2020,43865,12,0,0
51,9,05-02-2020,43866,12,0,0
51,9,06-02-2020,43867,12,0,0
51,9,07-02-2020,43868,13,0,0
51,9,08-02-2020,43869,13,0,0
51,9,09-02-2020,43870,14,0,0
51,9,10-02-2020,43871,14,0,0
51,9,11-02-2020,43872,16,0,0
51,9,12-02-2020,43873,16,0,0
51,9,13-02-2020,43874,16,1,0
51,9,14-02-2020,43875,16,1,0
51,9,15-02-2020,43876,16,1,0
51,9,16-02-2020,43877,16,1,0
51,9,17-02-2020,43878,16,1,0
51,9,18-02-2020,43879,16,12,0
51,9,19-02-2020,43880,16,12,0
51,9,20-02-2020,43881,16,12,0
51,9,21-02-2020,43882,16,14,0
51,9,22-02-2020,43883,16,14,0
51,9,23-02-2020,43884,16,14,0
51,9,24-02-2020,43885,16,14,0
51,9,25-02-2020,43886,17,14,0
51,9,26-02-2020,43887,27,15,0
51,9,27-02-2020,43888,46,16,0
51,9,28-02-2020,43889,48,16,0
51,9,29-02-2020,43890,79,16,0
51,9,01-03-2020,43891,130,16,0
51,9,02-03-2020,43892,159,16,0
51,9,03-03-2020,43893,196,16,0
51,9,04-03-2020,43894,262,16,0
51,9,05-03-2020,43895,482,16,0
51,9,06-03-2020,43896,670,17,0
51,9,07-03-2020,43897,799,18,0
51,9,08-03-2020,43898,1040,18,0
51,9,09-03-2020,43899,1176,18,2
51,9,10-03-2020,43900,1457,18,2
51,9,11-03-2020,43901,1908,25,3
51,9,12-03-2020,43902,2078,25,3
51,9,13-03-2020,43903,3675,46,7
51,9,14-03-2020,43904,4585,46,9
51,9,15-03-2020,43905,5795,46,11
51,9,16-03-2020,43906,7272,67,17
51,9,17-03-2020,43907,9257,67,24
51,9,18-03-2020,43908,12327,105,28
51,9,19-03-2020,43909,15320,113,44
64,26,22-01-2020,43852,0,0,0
64,26,23-01-2020,43853,0,0,0
64,26,24-01-2020,43854,0,0,0
64,26,25-01-2020,43855,0,0,0
64,26,26-01-2020,43856,0,0,0
64,26,27-01-2020,43857,0,0,0
64,26,28-01-2020,43858,0,0,0
64,26,29-01-2020,43859,1,0,0
64,26,30-01-2020,43860,1,0,0
64,26,31-01-2020,43861,1,0,0
64,26,01-02-2020,43862,1,0,0
64,26,02-02-2020,43863,1,0,0
64,26,03-02-2020,43864,1,0,0
64,26,04-02-2020,43865,1,0,0
64,26,05-02-2020,43866,1,0,0
64,26,06-02-2020,43867,1,0,0
64,26,07-02-2020,43868,1,0,0
64,26,08-02-2020,43869,1,0,0
64,26,09-02-2020,43870,1,0,0
64,26,10-02-2020,43871,1,0,0
64,26,11-02-2020,43872,1,0,0
64,26,12-02-2020,43873,1,1,0
64,26,13-02-2020,43874,1,1,0
64,26,14-02-2020,43875,1,1,0
64,26,15-02-2020,43876,1,1,0
64,26,16-02-2020,43877,1,1,0
64,26,17-02-2020,43878,1,1,0
64,26,18-02-2020,43879,1,1,0
64,26,19-02-2020,43880,1,1,0
64,26,20-02-2020,43881,1,1,0
64,26,21-02-2020,43882,1,1,0
64,26,22-02-2020,43883,1,1,0
64,26,23-02-2020,43884,1,1,0
64,26,24-02-2020,43885,1,1,0
64,26,25-02-2020,43886,1,1,0
64,26,26-02-2020,43887,2,1,0
64,26,27-02-2020,43888,2,1,0
64,26,28-02-2020,43889,2,1,0
64,26,29-02-2020,43890,3,1,0
64,26,01-03-2020,43891,6,1,0
64,26,02-03-2020,43892,6,1,0
64,26,03-03-2020,43893,6,1,0
64,26,04-03-2020,43894,6,1,0
64,26,05-03-2020,43895,12,1,0
64,26,06-03-2020,43896,15,1,0
64,26,07-03-2020,43897,15,1,0
64,26,08-03-2020,43898,23,1,0
64,26,09-03-2020,43899,30,1,0
64,26,10-03-2020,43900,40,1,0
64,26,11-03-2020,43901,59,1,0
64,26,12-03-2020,43902,59,1,0
64,26,13-03-2020,43903,155,1,0
64,26,14-03-2020,43904,225,1,0
64,26,15-03-2020,43905,244,10,0
64,26,16-03-2020,43906,277,10,0
64,26,17-03-2020,43907,321,10,0
64,26,18-03-2020,43908,336,10,0
64,26,19-03-2020,43909,400,10,0
24,54,22-01-2020,43852,0,0,0
24,54,23-01-2020,43853,0,0,0
24,54,24-01-2020,43854,0,0,0
24,54,25-01-2020,43855,0,0,0
24,54,26-01-2020,43856,0,0,0
24,54,27-01-2020,43857,0,0,0
24,54,28-01-2020,43858,0,0,0
24,54,29-01-2020,43859,4,0,0
24,54,30-01-2020,43860,4,0,0
24,54,31-01-2020,43861,4,0,0
24,54,01-02-2020,43862,4,0,0
24,54,02-02-2020,43863,5,0,0
24,54,03-02-2020,43864,5,0,0
24,54,04-02-2020,43865,5,0,0
24,54,05-02-2020,43866,5,0,0
24,54,06-02-2020,43867,5,0,0
24,54,07-02-2020,43868,5,0,0
24,54,08-02-2020,43869,7,0,0
24,54,09-02-2020,43870,7,0,0
24,54,10-02-2020,43871,8,0,0
24,54,11-02-2020,43872,8,0,0
24,54,12-02-2020,43873,8,1,0
24,54,13-02-2020,43874,8,1,0
24,54,14-02-2020,43875,8,1,0
24,54,15-02-2020,43876,8,3,0
24,54,16-02-2020,43877,9,4,0
24,54,17-02-2020,43878,9,4,0
24,54,18-02-2020,43879,9,4,0
24,54,19-02-2020,43880,9,4,0
24,54,20-02-2020,43881,9,4,0
24,54,21-02-2020,43882,9,4,0
24,54,22-02-2020,43883,13,4,0
24,54,23-02-2020,43884,13,4,0
24,54,24-02-2020,43885,13,4,0
24,54,25-02-2020,43886,13,4,0
24,54,26-02-2020,43887,13,4,0
24,54,27-02-2020,43888,13,4,0
24,54,28-02-2020,43889,19,5,0
24,54,29-02-2020,43890,21,5,0
24,54,01-03-2020,43891,21,5,0
24,54,02-03-2020,43892,21,5,0
24,54,03-03-2020,43893,27,5,0
24,54,04-03-2020,43894,27,5,0
24,54,05-03-2020,43895,29,5,0
24,54,06-03-2020,43896,29,5,0
24,54,07-03-2020,43897,45,7,0
24,54,08-03-2020,43898,45,7,0
24,54,09-03-2020,43899,45,7,0
24,54,10-03-2020,43900,74,12,0
24,54,11-03-2020,43901,74,17,0
24,54,12-03-2020,43902,85,17,0
24,54,13-03-2020,43903,85,17,0
24,54,14-03-2020,43904,85,17,0
24,54,15-03-2020,43905,98,23,0
24,54,16-03-2020,43906,98,23,0
24,54,17-03-2020,43907,98,23,0
24,54,18-03-2020,43908,113,26,0
24,54,19-03-2020,43909,140,31,0
13,122,22-01-2020,43852,0,0,0
13,122,23-01-2020,43853,0,0,0
13,122,24-01-2020,43854,0,0,0
13,122,25-01-2020,43855,0,0,0
13,122,26-01-2020,43856,0,0,0
13,122,27-01-2020,43857,0,0,0
13,122,28-01-2020,43858,0,0,0
13,122,29-01-2020,43859,0,0,0
13,122,30-01-2020,43860,1,0,0
13,122,31-01-2020,43861,1,0,0
13,122,01-02-2020,43862,1,0,0
13,122,02-02-2020,43863,2,0,1
13,122,03-02-2020,43864,2,0,1
13,122,04-02-2020,43865,2,0,1
13,122,05-02-2020,43866,2,0,1
13,122,06-02-2020,43867,2,0,1
13,122,07-02-2020,43868,3,0,1
13,122,08-02-2020,43869,3,0,1
13,122,09-02-2020,43870,3,0,1
13,122,10-02-2020,43871,3,0,1
13,122,11-02-2020,43872,3,0,1
13,122,12-02-2020,43873,3,1,1
13,122,13-02-2020,43874,3,1,1
13,122,14-02-2020,43875,3,1,1
13,122,15-02-2020,43876,3,1,1
13,122,16-02-2020,43877,3,1,1
13,122,17-02-2020,43878,3,1,1
13,122,18-02-2020,43879,3,1,1
13,122,19-02-2020,43880,3,1,1
13,122,20-02-2020,43881,3,1,1
13,122,21-02-2020,43882,3,1,1
13,122,22-02-2020,43883,3,1,1
13,122,23-02-2020,43884,3,1,1
13,122,24-02-2020,43885,3,1,1
13,122,25-02-2020,43886,3,1,1
13,122,26-02-2020,43887,3,1,1
13,122,27-02-2020,43888,3,1,1
13,122,28-02-2020,43889,3,1,1
13,122,29-02-2020,43890,3,1,1
13,122,01-03-2020,43891,3,1,1
13,122,02-03-2020,43892,3,1,1
13,122,03-03-2020,43893,3,1,1
13,122,04-03-2020,43894,3,1,1
13,122,05-03-2020,43895,3,1,1
13,122,06-03-2020,43896,5,1,1
13,122,07-03-2020,43897,6,1,1
13,122,08-03-2020,43898,10,1,1
13,122,09-03-2020,43899,20,1,1
13,122,10-03-2020,43900,33,2,1
13,122,11-03-2020,43901,49,2,1
13,122,12-03-2020,43902,52,2,2
13,122,13-03-2020,43903,64,2,5
13,122,14-03-2020,43904,111,2,8
13,122,15-03-2020,43905,140,2,11
13,122,16-03-2020,43906,142,2,12
13,122,17-03-2020,43907,187,5,12
13,122,18-03-2020,43908,202,5,19
13,122,19-03-2020,43909,217,8,17
21,78,22-01-2020,43852,0,0,0
21,78,23-01-2020,43853,0,0,0
21,78,24-01-2020,43854,0,0,0
21,78,25-01-2020,43855,0,0,0
21,78,26-01-2020,43856,0,0,0
21,78,27-01-2020,43857,0,0,0
21,78,28-01-2020,43858,0,0,0
21,78,29-01-2020,43859,0,0,0
21,78,30-01-2020,43860,1,0,0
21,78,31-01-2020,43861,1,0,0
21,78,01-02-2020,43862,1,0,0
21,78,02-02-2020,43863,2,0,0
21,78,03-02-2020,43864,3,0,0
21,78,04-02-2020,43865,3,0,0
21,78,05-02-2020,43866,3,0,0
21,78,06-02-2020,43867,3,0,0
21,78,07-02-2020,43868,3,0,0
21,78,08-02-2020,43869,3,0,0
21,78,09-02-2020,43870,3,0,0
21,78,10-02-2020,43871,3,0,0
21,78,11-02-2020,43872,3,0,0
21,78,12-02-2020,43873,3,0,0
21,78,13-02-2020,43874,3,0,0
21,78,14-02-2020,43875,3,0,0
21,78,15-02-2020,43876,3,0,0
21,78,16-02-2020,43877,3,3,0
21,78,17-02-2020,43878,3,3,0
21,78,18-02-2020,43879,3,3,0
21,78,19-02-2020,43880,3,3,0
21,78,20-02-2020,43881,3,3,0
21,78,21-02-2020,43882,3,3,0
21,78,22-02-2020,43883,3,3,0
21,78,23-02-2020,43884,3,3,0
21,78,24-02-2020,43885,3,3,0
21,78,25-02-2020,43886,3,3,0
21,78,26-02-2020,43887,3,3,0
21,78,27-02-2020,43888,3,3,0
21,78,28-02-2020,43889,3,3,0
21,78,29-02-2020,43890,3,3,0
21,78,01-03-2020,43891,3,3,0
21,78,02-03-2020,43892,5,3,0
21,78,03-03-2020,43893,5,3,0
21,78,04-03-2020,43894,28,3,0
21,78,05-03-2020,43895,30,3,0
21,78,06-03-2020,43896,31,3,0
21,78,07-03-2020,43897,34,3,0
21,78,08-03-2020,43898,39,3,0
21,78,09-03-2020,43899,43,3,0
21,78,10-03-2020,43900,56,4,0
21,78,11-03-2020,43901,62,4,1
21,78,12-03-2020,43902,73,4,1
21,78,13-03-2020,43903,82,4,2
21,78,14-03-2020,43904,102,4,2
21,78,15-03-2020,43905,113,13,2
21,78,16-03-2020,43906,119,13,2
21,78,17-03-2020,43907,142,14,3
21,78,18-03-2020,43908,156,14,3
21,78,19-03-2020,43909,194,15,4
43,12,22-01-2020,43852,0,0,0
43,12,23-01-2020,43853,0,0,0
43,12,24-01-2020,43854,0,0,0
43,12,25-01-2020,43855,0,0,0
43,12,26-01-2020,43856,0,0,0
43,12,27-01-2020,43857,0,0,0
43,12,28-01-2020,43858,0,0,0
43,12,29-01-2020,43859,0,0,0
43,12,30-01-2020,43860,0,0,0
43,12,31-01-2020,43861,2,0,0
43,12,01-02-2020,43862,2,0,0
43,12,02-02-2020,43863,2,0,0
43,12,03-02-2020,43864,2,0,0
43,12,04-02-2020,43865,2,0,0
43,12,05-02-2020,43866,2,0,0
43,12,06-02-2020,43867,2,0,0
43,12,07-02-2020,43868,3,0,0
43,12,08-02-2020,43869,3,0,0
43,12,09-02-2020,43870,3,0,0
43,12,10-02-2020,43871,3,0,0
43,12,11-02-2020,43872,3,0,0
43,12,12-02-2020,43873,3,0,0
43,12,13-02-2020,43874,3,0,0
43,12,14-02-2020,43875,3,0,0
43,12,15-02-2020,43876,3,0,0
43,12,16-02-2020,43877,3,0,0
43,12,17-02-2020,43878,3,0,0
43,12,18-02-2020,43879,3,0,0
43,12,19-02-2020,43880,3,0,0
43,12,20-02-2020,43881,3,0,0
43,12,21-02-2020,43882,20,0,1
43,12,22-02-2020,43883,62,1,2
43,12,23-02-2020,43884,155,2,3
43,12,24-02-2020,43885,229,1,7
43,12,25-02-2020,43886,322,1,10
43,12,26-02-2020,43887,453,3,12
43,12,27-02-2020,43888,655,45,17
43,12,28-02-2020,43889,888,46,21
43,12,29-02-2020,43890,1128,46,29
43,12,01-03-2020,43891,1694,83,34
43,12,02-03-2020,43892,2036,149,52
43,12,03-03-2020,43893,2502,160,79
43,12,04-03-2020,43894,3089,276,107
43,12,05-03-2020,43895,3858,414,148
43,12,06-03-2020,43896,4636,523,197
43,12,07-03-2020,43897,5883,589,233
43,12,08-03-2020,43898,7375,622,366
43,12,09-03-2020,43899,9172,724,463
43,12,10-03-2020,43900,10149,724,631
43,12,11-03-2020,43901,12462,1045,827
43,12,12-03-2020,43902,12462,1045,827
43,12,13-03-2020,43903,17660,1439,1266
43,12,14-03-2020,43904,21157,1966,1441
43,12,15-03-2020,43905,24747,2335,1809
43,12,16-03-2020,43906,27980,2749,2158
43,12,17-03-2020,43907,31506,2941,2503
43,12,18-03-2020,43908,35713,4025,2978
43,12,19-03-2020,43909,41035,4440,3405
63,16,22-01-2020,43852,0,0,0
63,16,23-01-2020,43853,0,0,0
63,16,24-01-2020,43854,0,0,0
63,16,25-01-2020,43855,0,0,0
63,16,26-01-2020,43856,0,0,0
63,16,27-01-2020,43857,0,0,0
63,16,28-01-2020,43858,0,0,0
63,16,29-01-2020,43859,0,0,0
63,16,30-01-2020,43860,0,0,0
63,16,31-01-2020,43861,1,0,0
63,16,01-02-2020,43862,1,0,0
63,16,02-02-2020,43863,1,0,0
63,16,03-02-2020,43864,1,0,0
63,16,04-02-2020,43865,1,0,0
63,16,05-02-2020,43866,1,0,0
63,16,06-02-2020,43867,1,0,0
63,16,07-02-2020,43868,1,0,0
63,16,08-02-2020,43869,1,0,0
63,16,09-02-2020,43870,1,0,0
63,16,10-02-2020,43871,1,0,0
63,16,11-02-2020,43872,1,0,0
63,16,12-02-2020,43873,1,0,0
63,16,13-02-2020,43874,1,0,0
63,16,14-02-2020,43875,1,0,0
63,16,15-02-2020,43876,1,0,0
63,16,16-02-2020,43877,1,0,0
63,16,17-02-2020,43878,1,0,0
63,16,18-02-2020,43879,1,0,0
63,16,19-02-2020,43880,1,0,0
63,16,20-02-2020,43881,1,0,0
63,16,21-02-2020,43882,1,0,0
63,16,22-02-2020,43883,1,0,0
63,16,23-02-2020,43884,1,0,0
63,16,24-02-2020,43885,1,0,0
63,16,25-02-2020,43886,1,0,0
63,16,26-02-2020,43887,2,0,0
63,16,27-02-2020,43888,7,0,0
63,16,28-02-2020,43889,7,0,0
63,16,29-02-2020,43890,12,0,0
63,16,01-03-2020,43891,14,0,0
63,16,02-03-2020,43892,15,0,0
63,16,03-03-2020,43893,21,0,0
63,16,04-03-2020,43894,35,0,0
63,16,05-03-2020,43895,94,0,0
63,16,06-03-2020,43896,101,0,0
63,16,07-03-2020,43897,161,0,0
63,16,08-03-2020,43898,203,0,0
63,16,09-03-2020,43899,248,1,0
63,16,10-03-2020,43900,355,1,0
63,16,11-03-2020,43901,500,1,1
63,16,12-03-2020,43902,599,1,1
63,16,13-03-2020,43903,814,1,1
63,16,14-03-2020,43904,961,1,2
63,16,15-03-2020,43905,1022,1,3
63,16,16-03-2020,43906,1103,1,6
63,16,17-03-2020,43907,1190,1,7
63,16,18-03-2020,43908,1279,1,10
63,16,19-03-2020,43909,1439,16,11
40,-4,22-01-2020,43852,0,0,0
40,-4,23-01-2020,43853,0,0,0
40,-4,24-01-2020,43854,0,0,0
40,-4,25-01-2020,43855,0,0,0
40,-4,26-01-2020,43856,0,0,0
40,-4,27-01-2020,43857,0,0,0
40,-4,28-01-2020,43858,0,0,0
40,-4,29-01-2020,43859,0,0,0
40,-4,30-01-2020,43860,0,0,0
40,-4,31-01-2020,43861,0,0,0
40,-4,01-02-2020,43862,1,0,0
40,-4,02-02-2020,43863,1,0,0
40,-4,03-02-2020,43864,1,0,0
40,-4,04-02-2020,43865,1,0,0
40,-4,05-02-2020,43866,1,0,0
40,-4,06-02-2020,43867,1,0,0
40,-4,07-02-2020,43868,1,0,0
40,-4,08-02-2020,43869,1,0,0
40,-4,09-02-2020,43870,2,0,0
40,-4,10-02-2020,43871,2,0,0
40,-4,11-02-2020,43872,2,0,0
40,-4,12-02-2020,43873,2,0,0
40,-4,13-02-2020,43874,2,0,0
40,-4,14-02-2020,43875,2,0,0
40,-4,15-02-2020,43876,2,2,0
40,-4,16-02-2020,43877,2,2,0
40,-4,17-02-2020,43878,2,2,0
40,-4,18-02-2020,43879,2,2,0
40,-4,19-02-2020,43880,2,2,0
40,-4,20-02-2020,43881,2,2,0
40,-4,21-02-2020,43882,2,2,0
40,-4,22-02-2020,43883,2,2,0
40,-4,23-02-2020,43884,2,2,0
40,-4,24-02-2020,43885,2,2,0
40,-4,25-02-2020,43886,6,2,0
40,-4,26-02-2020,43887,13,2,0
40,-4,27-02-2020,43888,15,2,0
40,-4,28-02-2020,43889,32,2,0
40,-4,29-02-2020,43890,45,2,0
40,-4,01-03-2020,43891,84,2,0
40,-4,02-03-2020,43892,120,2,0
40,-4,03-03-2020,43893,165,2,1
40,-4,04-03-2020,43894,222,2,2
40,-4,05-03-2020,43895,259,2,3
40,-4,06-03-2020,43896,400,2,5
40,-4,07-03-2020,43897,500,30,10
40,-4,08-03-2020,43898,673,30,17
40,-4,09-03-2020,43899,1073,32,28
40,-4,10-03-2020,43900,1695,32,35
40,-4,11-03-2020,43901,2277,183,54
40,-4,12-03-2020,43902,2277,183,55
40,-4,13-03-2020,43903,5232,193,133
40,-4,14-03-2020,43904,6391,517,195
40,-4,15-03-2020,43905,7798,517,289
40,-4,16-03-2020,43906,9942,530,342
40,-4,17-03-2020,43907,11748,1028,533
40,-4,18-03-2020,43908,13910,1081,623
40,-4,19-03-2020,43909,17963,1107,830
-34.9285,138.6007,22-01-2020,43852,0,0,0
-34.9285,138.6007,23-01-2020,43853,0,0,0
-34.9285,138.6007,24-01-2020,43854,0,0,0
-34.9285,138.6007,25-01-2020,43855,0,0,0
-34.9285,138.6007,26-01-2020,43856,0,0,0
-34.9285,138.6007,27-01-2020,43857,0,0,0
-34.9285,138.6007,28-01-2020,43858,0,0,0
-34.9285,138.6007,29-01-2020,43859,0,0,0
-34.9285,138.6007,30-01-2020,43860,0,0,0
-34.9285,138.6007,31-01-2020,43861,0,0,0
-34.9285,138.6007,01-02-2020,43862,1,0,0
-34.9285,138.6007,02-02-2020,43863,2,0,0
-34.9285,138.6007,03-02-2020,43864,2,0,0
-34.9285,138.6007,04-02-2020,43865,2,0,0
-34.9285,138.6007,05-02-2020,43866,2,0,0
-34.9285,138.6007,06-02-2020,43867,2,0,0
-34.9285,138.6007,07-02-2020,43868,2,0,0
-34.9285,138.6007,08-02-2020,43869,2,0,0
-34.9285,138.6007,09-02-2020,43870,2,0,0
-34.9285,138.6007,10-02-2020,43871,2,0,0
-34.9285,138.6007,11-02-2020,43872,2,0,0
-34.9285,138.6007,12-02-2020,43873,2,0,0
-34.9285,138.6007,13-02-2020,43874,2,0,0
-34.9285,138.6007,14-02-2020,43875,2,0,0
-34.9285,138.6007,15-02-2020,43876,2,0,0
-34.9285,138.6007,16-02-2020,43877,2,0,0
-34.9285,138.6007,17-02-2020,43878,2,2,0
-34.9285,138.6007,18-02-2020,43879,2,2,0
-34.9285,138.6007,19-02-2020,43880,2,2,0
-34.9285,138.6007,20-02-2020,43881,2,2,0
-34.9285,138.6007,21-02-2020,43882,2,2,0
-34.9285,138.6007,22-02-2020,43883,2,2,0
-34.9285,138.6007,23-02-2020,43884,2,2,0
-34.9285,138.6007,24-02-2020,43885,2,2,0
-34.9285,138.6007,25-02-2020,43886,2,2,0
-34.9285,138.6007,26-02-2020,43887,2,2,0
-34.9285,138.6007,27-02-2020,43888,2,2,0
-34.9285,138.6007,28-02-2020,43889,2,2,0
-34.9285,138.6007,29-02-2020,43890,3,2,0
-34.9285,138.6007,01-03-2020,43891,3,2,0
-34.9285,138.6007,02-03-2020,43892,3,2,0
-34.9285,138.6007,03-03-2020,43893,3,2,0
-34.9285,138.6007,04-03-2020,43894,5,2,0
-34.9285,138.6007,05-03-2020,43895,5,2,0
-34.9285,138.6007,06-03-2020,43896,7,2,0
-34.9285,138.6007,07-03-2020,43897,7,2,0
-34.9285,138.6007,08-03-2020,43898,7,2,0
-34.9285,138.6007,09-03-2020,43899,7,2,0
-34.9285,138.6007,10-03-2020,43900,7,2,0
-34.9285,138.6007,11-03-2020,43901,9,2,0
-34.9285,138.6007,12-03-2020,43902,9,2,0
-34.9285,138.6007,13-03-2020,43903,16,3,0
-34.9285,138.6007,14-03-2020,43904,19,3,0
-34.9285,138.6007,15-03-2020,43905,20,3,0
-34.9285,138.6007,16-03-2020,43906,29,3,0
-34.9285,138.6007,17-03-2020,43907,29,3,0
-34.9285,138.6007,18-03-2020,43908,37,3,0
-34.9285,138.6007,19-03-2020,43909,42,3,0
50.8333,4,22-01-2020,43852,0,0,0
50.8333,4,23-01-2020,43853,0,0,0
50.8333,4,24-01-2020,43854,0,0,0
50.8333,4,25-01-2020,43855,0,0,0
50.8333,4,26-01-2020,43856,0,0,0
50.8333,4,27-01-2020,43857,0,0,0
50.8333,4,28-01-2020,43858,0,0,0
50.8333,4,29-01-2020,43859,0,0,0
50.8333,4,30-01-2020,43860,0,0,0
50.8333,4,31-01-2020,43861,0,0,0
50.8333,4,01-02-2020,43862,0,0,0
50.8333,4,02-02-2020,43863,0,0,0
50.8333,4,03-02-2020,43864,0,0,0
50.8333,4,04-02-2020,43865,1,0,0
50.8333,4,05-02-2020,43866,1,0,0
50.8333,4,06-02-2020,43867,1,0,0
50.8333,4,07-02-2020,43868,1,0,0
50.8333,4,08-02-2020,43869,1,0,0
50.8333,4,09-02-2020,43870,1,0,0
50.8333,4,10-02-2020,43871,1,0,0
50.8333,4,11-02-2020,43872,1,0,0
50.8333,4,12-02-2020,43873,1,0,0
50.8333,4,13-02-2020,43874,1,0,0
50.8333,4,14-02-2020,43875,1,0,0
50.8333,4,15-02-2020,43876,1,0,0
50.8333,4,16-02-2020,43877,1,0,0
50.8333,4,17-02-2020,43878,1,1,0
50.8333,4,18-02-2020,43879,1,1,0
50.8333,4,19-02-2020,43880,1,1,0
50.8333,4,20-02-2020,43881,1,1,0
50.8333,4,21-02-2020,43882,1,1,0
50.8333,4,22-02-2020,43883,1,1,0
50.8333,4,23-02-2020,43884,1,1,0
50.8333,4,24-02-2020,43885,1,1,0
50.8333,4,25-02-2020,43886,1,1,0
50.8333,4,26-02-2020,43887,1,1,0
50.8333,4,27-02-2020,43888,1,1,0
50.8333,4,28-02-2020,43889,1,1,0
50.8333,4,29-02-2020,43890,1,1,0
50.8333,4,01-03-2020,43891,2,1,0
50.8333,4,02-03-2020,43892,8,1,0
50.8333,4,03-03-2020,43893,13,1,0
50.8333,4,04-03-2020,43894,23,1,0
50.8333,4,05-03-2020,43895,50,1,0
50.8333,4,06-03-2020,43896,109,1,0
50.8333,4,07-03-2020,43897,169,1,0
50.8333,4,08-03-2020,43898,200,1,0
50.8333,4,09-03-2020,43899,239,1,0
50.8333,4,10-03-2020,43900,267,1,0
50.8333,4,11-03-2020,43901,314,1,3
50.8333,4,12-03-2020,43902,314,1,3
50.8333,4,13-03-2020,43903,559,1,3
50.8333,4,14-03-2020,43904,689,1,4
50.8333,4,15-03-2020,43905,886,1,4
50.8333,4,16-03-2020,43906,1058,1,5
50.8333,4,17-03-2020,43907,1243,1,10
50.8333,4,18-03-2020,43908,1486,31,14
50.8333,4,19-03-2020,43909,1795,31,21
26,30,22-01-2020,43852,0,0,0
26,30,23-01-2020,43853,0,0,0
26,30,24-01-2020,43854,0,0,0
26,30,25-01-2020,43855,0,0,0
26,30,26-01-2020,43856,0,0,0
26,30,27-01-2020,43857,0,0,0
